pos,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,sqft_living15,sqft_lot15
319,561000,3,2.25,1710,4140,2,0,0,3,8,1710,0,2004,98029,1730,3680
320,228000,4,1.75,2000,6120,1,0,0,3,7,1100,900,1965,98178,1880,6120
321,335000,3,1.75,1260,17000,1,0,0,3,7,1260,0,1994,98146,1540,7213
322,900000,4,2.5,2660,3672,2,0,0,5,8,1800,860,1910,98105,1510,3825
323,450000,3,2.25,1780,9969,1,0,0,3,8,1450,330,1985,98034,1950,7974
324,335000,2,2,1420,5185,1,0,0,3,7,1420,0,2004,98038,2140,4890
325,598500,3,2.25,2520,12000,1,0,0,3,10,2520,0,1978,98074,2510,12000
326,505000,3,2.25,1670,1596,2,0,0,3,8,1220,450,2002,98199,1670,1596
327,260000,3,2.5,1440,2500,2,0,0,3,7,1440,0,2006,98146,1440,5000
328,244950,4,2.5,1790,19177,1,0,0,4,7,1790,0,1966,98030,1760,11726
329,539000,5,2.25,2590,7245,1,0,0,3,8,1510,1080,1973,98008,1930,7245
330,560000,4,1.5,1810,6000,1,0,1,3,8,1350,460,1952,98136,2020,6000
331,731781,3,3,2630,4972,2,0,0,3,9,2630,0,2006,98052,2880,4972
332,643500,6,5.25,3600,3960,2,0,0,3,7,2400,1200,1971,98126,1450,4600
333,480000,2,1,1500,3420,1,0,0,3,7,1500,0,1902,98103,2050,3420
334,972000,4,1.75,2010,6300,1,0,2,5,8,1610,400,1937,98199,3290,6300
335,856000,5,3.25,3620,5500,2,0,2,3,9,3620,0,2003,98029,3260,5500
336,221900,2,1,780,6727,1,0,0,3,6,780,0,1939,98168,1860,10124
337,442500,3,1.5,1800,8303,1,0,0,3,7,1200,600,1957,98133,1800,8171
338,536500,4,2.5,1720,3515,2,0,2,3,8,1470,250,2000,98144,1140,2208
339,618080,3,2.5,2030,6500,2,0,0,3,8,2030,0,1988,98027,2030,8485
340,245000,3,2,2040,13125,1,0,0,3,6,810,1230,1910,98168,1460,10582
341,399990,5,2.75,1690,4000,1,0,0,5,7,970,720,1943,98106,1240,4000
342,799000,4,1.5,1810,6583,1,0,0,3,7,1500,310,1968,98133,860,8670
343,280000,3,2.5,1580,7000,2,0,0,3,8,1580,0,1992,98030,2110,7062
344,835000,3,1,3060,30166,1,0,0,5,8,3060,0,1959,98027,1880,19602
345,205950,3,1,1490,8239,1,0,0,4,6,1490,0,1963,98023,1200,8470
346,2750000,4,3.25,4430,21000,2,0,0,3,10,4430,0,1952,98039,3930,20000
347,313000,4,1.75,1630,3000,1,0,0,3,7,930,700,1978,98144,1630,3000
348,525000,4,1.75,2420,7672,1,0,0,3,8,1480,940,1979,98027,2370,7699
349,500000,3,1.75,1220,7370,1,0,0,4,7,1220,0,1964,98008,1580,8213
350,447000,3,2.5,1800,3074,2,0,0,3,7,1800,0,2003,98072,1610,2929
351,179000,2,1,990,8760,1,0,0,3,7,990,0,1977,98003,1560,11880
352,208000,4,2.75,1810,8677,1.5,0,0,3,7,1810,0,1962,98198,1740,8677
353,520000,3,2,1670,8800,1,0,0,4,7,1150,520,1961,98008,2020,8250
354,430000,3,1.5,1810,349351,1.5,0,0,3,7,1810,0,2002,98010,2480,339332
355,2050000,5,3,3830,8480,2,0,1,5,9,2630,1200,1905,98122,3050,7556
356,340000,2,2,1250,1178,2,0,0,3,7,980,270,1996,98136,1270,1242
357,650000,4,2.5,3420,222156,2,0,0,3,9,3420,0,2002,98010,3340,222156
358,237000,3,2,1210,6634,1,0,0,4,7,1210,0,1985,98031,1560,7200
359,831000,4,2.5,2030,3905,1.5,0,0,4,7,1630,400,1926,98103,2000,3905
360,153500,3,1,890,4810,1,0,0,3,6,890,0,1910,98118,1230,6057
361,350500,3,2.25,1870,7200,1,0,0,3,7,1390,480,1975,98072,1830,7876
362,400000,4,2.25,1970,8941,2,0,0,3,7,1970,0,1973,98034,1880,7793
363,903000,2,1.5,1140,7800,1,0,0,4,6,1140,0,1947,98004,2020,7800
364,350000,3,1.75,1740,29597,1,0,0,4,7,1740,0,1965,98059,1560,20741
365,650000,3,3.25,1510,2000,2,0,0,3,9,1330,180,2001,98116,1510,1352
366,255000,3,2,1290,13282,1,0,0,3,7,1290,0,1978,98030,1290,12357
367,480000,3,1,1160,8800,1,0,0,4,7,1160,0,1959,98008,1750,8400
368,1100000,4,4,3530,8400,2,0,0,5,8,2630,900,1958,98199,2340,8216
369,605000,3,2.25,2080,12134,1,0,0,4,8,1530,550,1973,98052,2320,12400
370,207500,3,1.75,1320,12528,1,0,0,4,7,1320,0,1970,98042,1340,11039
371,1140000,4,1.75,3080,6500,1,0,0,4,9,1700,1380,1941,98199,2960,5711
372,390000,4,2.25,2680,35218,2,0,0,3,8,2680,0,1986,98027,2980,35218
373,972000,4,3.25,4010,13797,2,0,0,3,11,4010,0,2003,98059,3980,12120
374,287500,4,2.5,2570,9000,1,0,0,4,8,1590,980,1979,98023,2120,8571
375,535950,3,2.5,2370,5344,2,0,0,3,9,2370,0,2003,98065,2990,5418
376,3420000,5,5,5450,20412,2,0,0,3,11,5450,0,2014,98039,3160,17825
377,330000,3,2.5,1870,4657,2,0,0,3,8,1870,0,2000,98055,2290,4795
378,379950,3,1.5,1690,9144,1,0,0,4,7,1140,550,1956,98028,1840,10600
379,695000,4,2.25,2360,2500,2,0,3,3,8,1520,840,2001,98117,1810,3900
380,590000,4,1.5,2230,5109,1.5,0,0,3,7,1330,900,1918,98115,1630,5109
381,240000,3,2.25,1410,7290,1,0,0,3,7,940,470,1980,98118,1550,7375
382,840000,4,2.5,2480,4602,2,0,0,3,9,2480,0,2000,98052,3480,5739
383,390000,3,2.5,2770,8820,1,0,0,3,7,1900,870,1980,98038,1850,10920
384,465000,3,1.75,2760,9137,1,0,0,3,7,1380,1380,1960,98007,1980,9137
385,658000,2,1,1010,14244,1,1,4,1,5,1010,0,1926,98136,1820,15792
386,1390000,3,3.5,4240,21578,2,0,0,3,10,3500,740,1994,98040,3120,16440
387,470450,2,1,1010,3400,1,0,0,3,7,1010,0,1921,98103,1800,3600
388,550700,2,2.25,1190,1499,2,0,0,3,9,1100,90,2004,98105,1430,1332
389,275500,3,1,1060,7246,1,0,0,4,6,1060,0,1981,98056,1090,6694
390,653000,3,2,2680,8429,1,0,0,4,9,1880,800,1950,98038,1570,8640
391,265000,3,1,1000,9150,1,0,0,3,7,1000,0,1969,98059,1490,10647
392,580000,5,2,1940,6000,1,0,0,5,7,970,970,1945,98115,1700,6000
393,260000,3,1.75,1670,8511,1,0,0,3,7,1340,330,1985,98001,1580,7218
394,235000,2,1,930,10505,1,0,0,3,6,930,0,1930,98148,1520,8881
395,325000,4,1,1400,9384,1.5,0,0,4,6,1400,0,1948,98106,1600,8432
396,665000,3,3.5,2460,14155,2,0,0,3,8,1900,560,2014,98155,2440,14080
397,910000,4,3.5,4040,50479,2,0,0,3,11,4040,0,1987,98077,3770,40899
398,453000,4,2,1880,5100,1,0,0,3,8,1880,0,1952,98103,1610,4590
399,330000,3,1.75,1430,8865,1,0,0,3,7,1430,0,1950,98125,1250,8154
400,362000,1,1,890,211576,1.5,0,0,3,7,890,0,1996,98019,1670,217364
401,220000,5,1,1260,8382,1.5,0,0,3,7,1260,0,1918,98146,910,8382
402,1060000,4,2.75,4510,5000,2.5,0,2,3,8,3270,1240,1941,98117,2010,5000
403,438924,3,1.5,1050,4590,1,0,0,3,7,850,200,1949,98115,1770,5400
404,700000,4,3,3150,7778,2,0,0,3,9,3150,0,2000,98075,2970,6500
405,305000,4,1.75,2200,8100,1.5,0,0,5,6,1400,800,1942,98168,1520,8100
406,832500,4,4,3430,35102,2,0,0,4,10,2390,1040,1986,98075,3240,35020
407,915557,5,3.25,3740,11536,2,0,0,4,9,2540,1200,1984,98006,2920,11258
408,489950,3,2.5,2400,7478,2,0,0,3,9,2400,0,2002,98019,2980,8182
409,390000,3,3,1550,1608,2,0,0,3,8,1280,270,2001,98122,1940,1883
410,838000,4,2.5,2560,7210,2,0,0,3,9,2560,0,2006,98136,2160,10439
411,795000,4,2.5,3230,19193,1,0,3,4,8,2000,1230,1973,98075,3230,13420
412,221000,3,1,1150,7260,1,0,0,3,7,1150,0,1959,98133,1200,7888
413,1050000,5,2.75,2520,18625,1,0,0,3,8,1660,860,1959,98004,3000,16624
414,719950,3,2.25,2190,2416,3,0,0,3,8,2190,0,2014,98117,1510,3615
415,75000,1,0,670,43377,1,0,0,3,3,670,0,1966,98022,1160,42882
416,575000,4,2.5,2120,9603,2,0,0,3,8,2120,0,1985,98027,1990,9611
417,305000,4,2.25,2050,12581,2,0,0,4,7,2050,0,1978,98002,1620,7400
418,234000,3,1,1040,8122,1,0,0,5,7,1040,0,1971,98198,1470,8676
419,320000,3,3.25,1530,1602,2,0,0,3,8,1140,390,2013,98106,1450,1198
420,365000,2,1.75,1270,7500,1,0,0,4,7,1270,0,1982,98074,1280,7500
421,649950,4,2.5,2350,63162,2,0,0,4,8,2350,0,1994,98077,2370,63162
422,518000,4,3,2430,11670,1,0,0,4,7,1330,1100,1978,98034,1580,10464
423,295000,4,2,1810,42981,1,0,0,4,7,1810,0,1973,98024,1980,113691
424,1060000,4,2,2290,11137,1,0,0,4,8,2290,0,1955,98004,2300,10463
425,395000,4,2.75,1970,37026,1,0,0,4,8,1970,0,1961,98070,1970,51836
426,345000,3,1.75,710,5050,1,0,0,4,6,710,0,1950,98126,900,5050
427,900000,3,3.25,2620,7215,1,0,0,4,8,1770,850,1980,98004,2180,8931
428,375000,5,2.5,2100,14858,1,0,0,5,8,2100,0,1970,98059,1980,11730
429,476500,4,2.5,2250,50155,2,0,0,3,8,2250,0,1998,98045,2040,57857
430,195000,3,1.5,1430,7560,1,0,0,5,6,1430,0,1958,98058,1150,7560
431,890000,5,1,2590,4652,2,0,0,4,8,2310,280,1907,98122,2360,4650
432,310000,4,2,1870,6000,1.5,0,0,3,7,1870,0,1956,98125,1520,7169
433,279000,3,2.5,2010,11618,2,0,0,3,7,2010,0,1990,98022,1550,9354
434,400000,3,2.5,2393,4788,2,0,0,3,8,2393,0,2012,98055,2439,5477
435,250000,3,1,1040,8000,1,0,0,4,7,1040,0,1956,98166,1170,9450
436,555000,3,2.5,3050,158558,1,0,0,4,9,3050,0,1987,98055,2960,31050
437,937500,4,2.5,3130,21100,1,0,4,3,9,2530,600,1956,98177,3680,23000
438,343000,2,1,1230,7560,1,0,0,3,7,1230,0,1961,98133,1270,7560
439,752000,6,3.75,3810,6663,2,0,0,4,8,3810,0,1977,98103,1610,4561
440,400000,3,1,1690,6658,1,0,0,3,7,1690,0,1942,98133,1080,5925
441,653000,3,2.25,2800,17300,1,0,0,4,8,1420,1380,1971,98006,2140,12650
442,210000,2,1,1520,4700,2,0,0,4,7,1520,0,1978,98092,1140,3906
443,580000,3,2.25,1580,8506,2,0,0,3,7,1580,0,1987,98033,2253,8515
444,290000,4,2,1630,7618,1.5,0,0,3,7,1630,0,1967,98198,1320,8774
445,259950,2,1,790,8100,1,0,0,3,6,790,0,1947,98125,1420,8100
446,650000,3,1.75,1970,54450,1,0,0,3,8,1570,400,1980,98075,2460,36677
447,234950,2,2.5,1720,3132,2,0,0,3,8,1720,0,1999,98042,1740,4220
448,419000,3,2.5,1970,4058,2,0,0,3,7,1970,0,2004,98065,2340,4067
449,2300000,4,3.25,4250,8570,2,0,0,3,9,4250,0,2004,98004,2830,12821
450,276000,3,2,1450,8928,1,0,0,3,7,1450,0,1998,98042,2050,8523
451,302200,4,1.5,1730,10396,1,0,0,3,7,1730,0,1964,98058,1510,10396
452,485000,3,2,1420,4080,1.5,0,0,3,7,1420,0,1905,98103,1420,4590
453,273000,4,3,1990,6180,2,0,0,3,7,1990,0,1990,98023,1910,6180
454,610000,2,2,1210,740,2,0,0,3,8,780,430,2014,98112,1480,1171
455,410000,3,1.75,1440,8560,1,0,0,4,7,1440,0,1979,98034,1460,7560
456,531000,2,1.5,1260,6660,1.5,0,0,4,7,1260,0,1926,98115,2140,4770
457,385000,3,1.75,1230,7500,1,0,0,3,7,1230,0,1987,98034,1930,8747
458,1540000,5,3.25,2920,6960,2,0,1,3,9,2120,800,1953,98105,2470,6735
459,325000,3,2,1670,17071,1,0,0,3,7,1100,570,1988,98014,1660,15593
460,170000,2,1,1240,9900,1,0,0,3,7,940,300,1950,98168,1050,9375
461,289950,3,2.5,1670,6186,2,0,0,3,7,1670,0,2002,98038,2390,6924
462,732500,3,2.5,2470,10321,2,0,0,3,9,2470,0,1988,98052,2450,8440
463,396675,2,1,1730,6375,2,0,0,4,6,1730,0,1945,98126,1180,6250
464,260000,4,1.75,1830,5375,1,0,0,2,7,1060,770,1962,98198,1040,7500
465,1960000,4,4,4430,31353,2,0,0,3,12,4430,0,1998,98005,3900,35237
466,340000,5,1,1120,9022,1.5,0,0,4,7,1120,0,1962,98034,1310,7500
467,704000,3,1,1140,6120,1.5,0,0,3,7,1140,0,1926,98115,1800,4080
468,450000,3,1.5,2060,44866,1,0,0,3,8,2060,0,1953,98077,2320,43995
469,302000,3,1,1600,1950,2,0,0,2,7,1600,0,1906,98122,1310,1138
470,665000,4,2.5,2510,5936,2,0,0,3,9,2510,0,1998,98075,2760,6060
471,429000,3,2,1490,1126,3,0,0,3,8,1490,0,2014,98144,1400,1230
472,652000,3,2,1700,4080,1,0,0,4,7,850,850,1941,98117,1480,5100
473,337500,4,2.5,2330,4907,2,0,0,3,7,2330,0,2013,98042,2300,3836
474,196000,3,2.25,1510,9600,1,0,0,1,7,1090,420,1966,98028,1870,10681
475,640000,4,1.75,2100,3000,1.5,0,0,4,7,1500,600,1911,98103,1690,4000
476,289999,5,2.5,2180,8240,1,0,0,4,8,1220,960,1977,98092,2050,7590
477,375000,3,1.75,1430,10574,2,0,0,3,7,1430,0,1981,98011,1900,10450
478,212000,3,2.25,1900,18000,1,0,0,4,7,1280,620,1968,98023,1920,15000
479,625000,3,2.5,2120,10021,1,0,0,4,8,1230,890,1976,98006,2690,10183
480,195000,3,1.75,1570,8459,1,0,0,3,7,1570,0,1991,98022,1650,8844
481,102500,2,1,820,4320,1,0,0,3,5,820,0,1937,98106,780,7424
482,412500,3,2,1680,5246,1,0,0,3,7,1680,0,2007,98065,2430,6883
483,324900,4,2.5,1880,7965,2,0,0,3,7,1880,0,2000,98038,1570,7584
484,375000,4,2,1720,2410,1,0,0,3,7,970,750,1930,98106,1160,1404
485,390000,3,2.25,2270,32112,1,0,0,4,8,1740,530,1980,98042,2310,41606
486,375000,3,1,1210,7425,1,0,0,4,6,1210,0,1910,98133,1260,7425
487,307000,3,1,1020,8484,1,0,0,3,6,1020,0,1949,98155,1180,9660
488,484000,4,1.75,2440,16730,1,0,0,3,7,1390,1050,1976,98072,1390,11600
489,279200,1,1,640,6350,1,0,0,3,5,640,0,1939,98117,1270,6350
490,579000,3,2.5,1640,1269,3,0,0,3,8,1640,0,2009,98112,1590,1231
491,750000,5,3.5,2160,2323,3,0,0,3,9,2160,0,2007,98107,1750,4650
492,965000,4,2.5,3570,17411,2,0,0,3,10,3570,0,1990,98075,3510,16153
493,330000,3,1.75,1320,9675,1.5,0,0,4,7,1320,0,1970,98024,1160,9675
494,405000,3,2.5,2460,12600,1,0,0,4,8,1810,650,1970,98059,1820,11180
495,1030000,5,2.5,3050,8200,1,0,4,4,8,1650,1400,1962,98006,2970,8792
496,405000,2,1,910,6490,1,0,0,3,7,910,0,1942,98115,1040,6490
497,568500,4,2.5,2460,4200,2,0,0,3,8,2460,0,1998,98074,2460,4200
498,332000,3,2.5,1530,9406,1,0,0,3,7,1270,260,1993,98059,1700,7682
499,435000,3,2,2570,233481,1.5,0,0,4,8,2570,0,1986,98038,2280,157687
500,240000,4,1,1200,2171,1.5,0,0,3,7,1200,0,1933,98133,1130,1598
501,205000,3,1,1290,6566,1,0,0,5,7,1290,0,1976,98023,1690,6860
502,3300000,5,6.25,8020,21738,2,0,0,3,11,8020,0,2001,98006,4160,18969
503,605000,3,2.75,3230,9576,1.5,0,0,4,8,3230,0,1966,98034,2820,9576
504,596000,3,2.5,1730,2631,2,0,0,3,8,1730,0,2001,98005,1730,2751
505,289000,2,1.75,2056,52333,1,0,0,4,7,1048,1008,1980,98001,2220,6458
506,765000,3,2.5,2300,9752,2,0,2,3,8,2300,0,1968,98075,2640,10764
507,428000,2,1.75,1980,44550,2,0,1,5,7,1280,700,1977,98070,1680,25343
508,585000,6,3,3870,43787,2,0,0,3,8,2700,1170,1976,98077,2600,35381
509,294950,4,2,2610,14321,1.5,0,0,4,6,1690,920,1940,98188,1630,8599
510,375000,3,2.5,1670,7740,1,0,0,3,7,1130,540,1974,98126,1220,7740
511,895000,4,3,3500,13444,2,0,0,3,10,2360,1140,1977,98040,3140,12935
512,474000,4,2.25,1960,14834,1,0,0,4,8,1330,630,1976,98072,1540,15000
513,845000,3,1.75,1600,2538,2,0,0,3,7,1600,0,1929,98102,1660,1750
514,285000,2,1,720,6400,1,0,0,4,6,720,0,1943,98126,1030,6400
515,395000,3,1.5,1080,2940,1.5,0,0,4,7,1080,0,1920,98115,1400,4930
516,450600,2,1,840,7020,1.5,0,0,4,7,840,0,1943,98136,1310,7072
517,420000,4,1,1510,1501,1.5,0,0,3,7,1510,0,1906,98103,1560,1602
518,380000,3,2.5,1980,17342,2,1,4,3,10,1580,400,1984,98166,2060,17313
519,236500,4,1,2140,4217,1.5,0,0,3,6,1320,820,1925,98118,1720,5413
520,736000,3,2.5,1980,2975,3,0,2,3,8,1980,0,1993,98109,1980,3144
521,234000,2,2,1200,3624,2,0,0,3,6,1200,0,2003,98038,1360,2693
522,401000,3,2.25,1350,2839,2,0,0,3,7,1350,0,2003,98053,1650,3093
523,890000,5,3.25,4100,7578,2,0,2,3,10,4100,0,2011,98075,3710,8156
524,300000,3,2.25,2000,7560,1,0,0,3,7,1400,600,1979,98055,2040,6949
525,525000,3,2.5,2190,34528,2,0,0,3,8,2190,0,1994,98027,2460,37901
526,330000,3,1,2140,5037,1,0,0,3,7,2140,0,1957,98118,1630,6054
527,875000,5,2.5,2920,5568,2,0,0,3,8,2320,600,1906,98112,2970,5568
528,305000,4,1.5,1590,131551,1,0,3,4,7,1590,0,1966,98022,2280,108028
529,209000,2,1,1070,6120,1,0,0,3,6,1070,0,1962,98168,1130,6120
530,284950,4,1.5,2000,6778,1,0,0,4,7,1170,830,1962,98198,1940,7531
531,550000,3,1.75,1890,100623,1,0,3,3,8,1890,0,1978,98053,2110,50529
532,650000,4,2.5,3700,4500,2,0,0,3,9,3700,0,2007,98028,3050,5047
533,329922,3,1.75,1420,6289,1,0,0,3,7,1100,320,1967,98155,1460,7402
534,653000,2,1.5,1290,5141,1,0,0,4,7,1050,240,1947,98115,1290,5406
535,336000,3,2.25,2760,10160,1,0,0,3,8,2760,0,1969,98058,2760,9600
536,530000,3,2.5,1930,7214,2,0,0,3,8,1930,0,2005,98125,1930,7266
537,235000,3,1,1460,8400,1,0,0,3,7,1460,0,1958,98055,1460,9600
538,760000,4,2.5,3580,97574,2,0,0,3,9,3580,0,2004,98038,2510,27068
539,336900,3,2.5,1690,1200,2,0,0,3,8,1410,280,2014,98106,1740,1664
540,846000,4,3.25,2720,4000,2,0,1,3,10,2070,650,2014,98118,1450,4000
541,340500,3,1.75,1810,10463,1,0,0,4,7,1810,0,1969,98058,1620,8551
542,525000,4,2.75,2530,11549,1,0,0,3,7,1700,830,1942,98033,2530,10000
543,505000,4,2.5,2790,5602,2,0,0,3,8,2790,0,2009,98059,2790,5309
544,915000,5,2.75,2580,7630,1,0,0,4,7,1730,850,1954,98004,2040,7717
545,177500,3,1.5,1220,6000,1,0,0,3,7,1220,0,1968,98055,1660,6000
546,320000,5,2.5,3020,21441,1,0,0,4,8,1510,1510,1978,98042,1610,16445
547,415000,3,1,1520,9030,1,0,0,3,7,1520,0,1956,98007,1470,8712
548,275000,3,1.75,1580,8775,1,0,0,3,6,1220,360,1942,98146,1180,8775
549,277000,3,1,1140,8144,1,0,0,3,7,1140,0,1956,98155,1150,8144
550,289000,3,2.5,1490,8628,2,0,0,3,7,1490,0,1994,98038,1640,8514
551,490000,3,2.25,2380,6000,1,0,0,3,8,2040,340,1961,98115,1680,7200
552,857000,4,3,3720,29043,2,0,0,3,9,3720,0,1991,98033,1610,23000
553,289200,3,2.25,1760,7023,2,0,0,3,7,1760,0,1995,98019,1760,7082
554,1900000,4,2.75,4280,12668,2,0,0,3,9,3900,380,1947,98004,3590,12670
555,640000,4,2.5,2210,7722,2,0,0,3,9,2210,0,1999,98075,2970,8683
556,788500,4,2.25,2510,133729,2,0,0,4,8,2510,0,1977,98027,2510,69696
557,425000,5,2.5,2840,9425,1,0,0,4,7,1590,1250,1962,98155,1900,11600
558,359950,2,1,1240,7590,1,0,0,4,7,1040,200,1939,98133,1190,5692
559,889000,4,3.5,3210,5000,3,0,0,3,9,3210,0,2014,98136,1360,5000
560,485000,2,2.25,1260,1240,3,0,0,3,8,1260,0,2004,98103,1330,1300
561,300000,3,3.25,1470,1235,2,0,0,3,7,1180,290,2008,98108,1470,1243
562,420000,3,2.5,2140,3821,2,0,0,3,8,2140,0,2005,98029,2860,3841
563,720000,3,1.75,2040,4000,2,0,0,5,7,1360,680,1924,98105,1610,4000
564,439900,2,2,1410,12282,1.5,0,0,5,8,1410,0,1909,98024,1410,8931
565,390000,2,1,1080,4725,1.5,0,0,3,7,1080,0,1944,98126,1520,4961
566,382888,1,1,620,2380,1,0,0,3,6,620,0,1900,98115,980,3570
567,420000,7,3,2940,8624,1,0,0,3,8,1690,1250,1977,98155,1850,8031
568,475000,4,1.75,2160,19283,2,0,0,3,8,2160,0,1981,98011,1990,9744
569,475580,3,1.75,1520,11085,1,0,0,3,8,1520,0,1983,98074,2310,9647
570,712000,3,2.75,3200,6699,2,0,0,3,9,3200,0,2004,98075,3020,6699
571,608000,3,3.5,1660,2298,2,0,0,3,8,1260,400,2009,98116,1500,2198
572,555000,3,3.5,2100,2479,2,0,0,3,9,1450,650,2011,98118,1800,2457
573,435000,4,2,2030,4033,2,0,0,4,7,1630,400,1925,98133,1350,1340
574,379900,3,2.5,1800,2791,2,0,0,3,8,1800,0,2011,98126,1580,2617
575,305000,1,1,900,7500,1,0,0,3,5,900,0,1946,98155,1470,7500
576,480000,4,2.5,2430,5000,2,0,0,3,7,2430,0,2009,98065,2430,5441
577,737000,2,2.25,2290,9772,1,0,0,3,8,2290,0,2007,98053,1810,6077
578,760500,4,2.25,2310,36136,2,0,0,4,9,2310,0,1977,98072,3930,36136
579,350000,2,1,940,5000,1,0,0,3,7,940,0,1950,98155,1800,7400
580,589950,3,2.75,1670,1350,3,0,0,3,9,1350,320,2014,98116,1520,4800
581,329000,3,2.75,1920,7700,1,0,0,4,8,1320,600,1978,98023,2040,8000
582,661000,4,2.5,2496,8058,2,0,0,3,9,2496,0,1998,98052,2496,7757
583,579500,3,1.75,1250,4120,1,0,0,4,7,980,270,1925,98117,1250,4120
584,615000,4,1.75,2270,9830,1,0,0,4,8,2270,0,1959,98005,2540,11990
585,610000,4,1.75,1830,29110,2,0,0,3,8,1230,600,1990,98040,3630,16488
586,765000,5,3,2870,5700,1,0,0,3,7,1950,920,1964,98103,1730,5529
587,589000,4,2.25,2390,57599,2,0,0,3,8,2390,0,1981,98053,2390,38186
588,276200,3,2.5,1480,7210,1,0,0,3,7,1180,300,1986,98023,1690,7396
589,375000,3,2.5,1770,5146,2,0,0,3,7,1770,0,1992,98106,1230,5160
590,298800,2,1,860,8189,1,0,0,3,6,860,0,1948,98155,1180,8189
591,440000,4,2,2310,5004,1,0,0,3,7,1430,880,1994,98108,1630,5060
592,749995,4,3.25,3430,9870,2,0,0,3,9,3430,0,2014,98011,3360,9724
593,1250000,2,2.5,2310,3313,2,0,0,3,9,2310,0,2006,98119,2700,5670
594,272000,4,2.25,1880,6160,2,0,0,3,7,1880,0,1993,98023,1580,6405
595,318000,5,2.5,2820,9956,1,0,0,4,7,1410,1410,1967,98168,2700,9956
596,311000,4,2.5,2690,6124,2,0,0,3,7,2690,0,2007,98042,2300,6002
597,730100,4,2.5,3120,14300,2,0,0,3,9,3120,0,2003,98027,2580,10005
598,538000,4,1.75,1880,7953,1,0,0,4,7,1880,0,1965,98008,1750,8591
599,280000,1,0,600,24501,1,0,0,2,3,600,0,1950,98045,990,22549
600,405000,3,2.5,2160,10200,1,0,0,3,7,1360,800,1978,98133,2010,7850
601,355000,3,2,2160,8091,1.5,0,0,3,8,2160,0,2000,98003,2190,8297
602,535000,3,2.5,1850,1499,2.5,0,0,3,9,1790,60,2005,98199,1770,1539
603,525000,3,1,1240,4800,1,0,0,3,7,800,440,1951,98103,1440,4800
604,380000,4,1.75,1720,9600,1,0,0,4,8,1720,0,1969,98059,1660,10720
605,306000,3,1,1450,7200,1,0,0,3,7,1010,440,1969,98034,1500,6767
606,415000,2,1,1050,60113,1,0,0,4,7,1050,0,1943,98001,1380,27442
607,254000,2,1,910,6000,1,0,0,3,6,910,0,1943,98118,1460,5800
608,750000,4,2.5,2540,6491,2,0,0,3,8,2540,0,1997,98008,1990,8447
609,697000,4,3,2820,2850,1.5,0,0,5,7,1860,960,1928,98117,1570,4500
610,305000,3,1,1160,11776,1,0,0,3,7,1160,0,1968,98077,1160,10050
611,291000,4,1,1590,24330,1.5,0,0,3,6,1140,450,1942,98168,1000,16228
612,550000,4,3.5,4150,16197,2,0,0,3,10,4150,0,2006,98003,3618,15210
613,392000,4,3.75,2220,3797,1.5,0,0,4,6,1330,890,1917,98108,1490,4340
614,250000,5,1.5,2520,5753,1.5,0,0,4,7,1510,1010,1928,98022,1620,6875
615,310000,3,2.5,1890,6300,2,0,0,3,7,1890,0,2003,98038,2100,6525
616,439500,4,1,1360,5500,1.5,0,0,3,7,1360,0,1950,98115,1530,5790
617,525000,3,1.75,2120,9146,1,0,0,3,8,1260,860,1981,98074,2040,10485
618,199000,3,2.5,1750,6725,1,0,0,3,7,1330,420,1993,98038,1670,7744
619,600000,3,3.25,1690,1473,2,0,0,3,8,1380,310,2008,98109,1670,2594
620,551000,3,1,1580,6000,1,0,0,5,7,1580,0,1947,98027,1580,6000
621,1580000,4,3.5,5830,131116,2,0,0,3,11,5830,0,2005,98024,5340,207206
622,280000,3,1.75,1230,8250,1,0,0,3,7,1230,0,1966,98058,1250,8250
623,561000,3,2.25,1640,7200,2,0,0,4,8,1640,0,1985,98007,1830,8372
624,449000,4,2.5,1980,5400,2,0,0,3,8,1980,0,1998,98056,1980,5400
625,545000,4,1.75,1910,6731,1,0,0,4,7,1210,700,1953,98116,1780,6350
626,560000,3,2,1300,6000,1,0,0,5,7,1300,0,1943,98136,1230,6000
627,1160000,4,2.5,2960,26742,1,0,3,3,8,1480,1480,1949,98115,2500,9460
628,280000,4,3,2460,9606,1,0,0,3,8,2460,0,2012,98168,1730,7500
629,295950,2,1,1190,6200,1,0,0,3,7,1190,0,1948,98133,1470,7800
630,580000,3,2.5,1590,1937,2.5,0,0,3,8,1590,0,2004,98116,1620,2022
631,297950,3,2,1240,10800,1,0,0,3,7,1240,0,1967,98058,1480,8840
632,1310000,2,2.25,3950,3938,2,0,4,3,10,2910,1040,1991,98116,3220,4500
633,546000,4,2.5,2100,1397,3,0,0,3,8,1580,520,2008,98144,1490,1201
634,899900,4,2.5,2580,3909,2,0,0,3,8,2580,0,2013,98033,1820,5772
635,285000,3,2.25,1840,6214,1,0,0,4,7,1270,570,1983,98031,1840,6214
636,255000,3,2.75,1900,16117,1,0,0,4,7,1900,0,1958,98001,1640,19166
637,310000,4,1.75,1880,12150,1,0,0,3,7,1280,600,1976,98023,1980,9680
