Int32,String,Double,Int32,Double,Double,Double,Double,Boolean,Int32,Int32,Int32,Double,Double,Int32,Int32,Double,Double,,
273,1473120390,439000,4,2.5,2690,9551,2,0,0,3,9,2690,0,1992,98058,2890,9121,,
274,3626039250,283000,2,1,940,6350,1,0,0,4,5,940,0,1942,98103,1490,6350,,
275,2960900045,605000,3,1.75,2330,6000,1.5,0,0,4,7,1630,700,1940,98126,1600,4000,,
276,7697860130,245000,3,2,1440,7008,1,0,0,3,7,1440,0,1985,98030,1680,7200,,
277,880000211,255000,3,1.75,1260,1133,2,0,0,3,7,810,450,2011,98106,1260,1172,,
278,5559200170,307000,4,2,2390,23972,2,0,0,3,7,1720,670,1949,98023,1950,22750,,
279,3751601785,551870,3,2.5,2507,18400,2,0,0,3,8,2507,0,2006,98001,1520,14709,,
280,7237501040,1.20E+06,4,3.5,4170,9748,2,0,0,3,11,4170,0,2004,98059,4560,10589,,
281,421079142,415000,4,2.25,3060,48787,2,0,0,3,8,3060,0,1992,98010,2090,48787,,
282,7237501380,1.27E+06,4,3.5,4640,13404,2,0,0,3,10,4640,0,2007,98059,4690,13590,,
283,8155820080,402000,4,2.25,1790,7311,2,0,0,3,7,1790,0,1992,98056,1400,7203,,
284,9186300060,635000,5,3.25,3710,34200,2,0,0,3,8,2510,1200,1986,98074,1720,23100,,
285,5605000430,1.16E+06,4,2.5,2790,5450,2,0,0,3,10,1930,860,1925,98112,2320,5450,,
286,9238440020,265950,3,2.5,1490,3840,2,0,0,3,7,1490,0,2002,98042,2060,4384,,
287,4024101670,290000,3,1.5,1040,9997,1,0,0,4,7,1040,0,1955,98155,1040,8699,,
288,8700100100,295000,4,2.5,1850,6663,2,0,0,3,7,1850,0,1990,98030,1850,6417,,
289,1689400375,1.45E+06,4,3.25,3100,3900,2,0,2,5,9,2090,1010,1923,98109,2110,3900,,
290,5104532030,515000,4,3.5,3400,5222,2,0,0,3,9,3400,0,2005,98038,3190,5326,,
291,3323500030,1.27E+06,5,2.5,3200,17204,1,0,0,3,7,2160,1040,1952,98004,4090,15732,,
292,2481630030,965000,4,2.5,3920,41206,2,0,0,4,10,3920,0,1988,98072,3780,36562,,
293,1525069021,400000,3,2.5,2580,214315,1.5,0,0,3,8,2580,0,1946,98053,2580,70131,,
294,6338000592,565000,3,1.75,1540,4800,1,0,0,4,6,770,770,1925,98105,1510,4080,,
295,823059185,326000,6,3,1880,7200,1,0,0,4,7,1880,0,1966,98056,1540,13022,,
296,7986400180,675000,3,1.75,1920,4500,1,0,0,5,7,960,960,1924,98107,1190,4000,,
297,7967600069,185000,3,1,980,9135,1,0,0,3,7,980,0,1955,98001,1780,9135,,
298,1651800030,1.65E+06,4,2.25,2920,20400,1,0,0,4,11,2920,0,1966,98004,3080,20400,,
299,4218400395,1.16E+06,3,2.75,2380,5572,2,0,4,3,9,1930,450,1939,98105,3370,5500,,
300,4137020360,265000,3,2.5,1780,6527,2,0,0,3,8,1780,0,1989,98092,2040,8840,,
301,8917100180,583000,6,2.75,2630,16411,1,0,0,4,8,1650,980,1974,98052,2250,12255,,
302,100600550,226500,3,1.5,1300,7370,1,0,0,4,7,900,400,1976,98023,1430,7500,,
303,7524400250,424240,3,2,2080,12094,2,0,0,4,8,2080,0,1982,98052,2230,12204,,
304,1786200010,456500,4,2.5,2580,11780,2,0,0,3,9,2580,0,2003,98038,2410,8403,,
305,7660100238,329950,3,2.5,1300,812,2,0,0,3,8,880,420,2008,98144,1300,824,,
306,9828702588,906000,3,2.5,2030,1800,3,0,0,3,9,2030,0,2013,98112,1450,1441,,
307,3211230080,424000,3,2.5,2200,34680,2,0,0,3,9,2200,0,1985,98092,2560,35840,,
308,7203140110,392137,3,2,1460,3696,2,0,0,3,7,1460,0,2010,98053,1720,3631,,
309,7937600087,405000,6,2,2800,29985,1,0,0,5,7,1400,1400,1954,98058,1980,29985,,
310,5457801925,885000,4,3.75,2400,3520,1,0,0,3,7,1370,1030,1924,98109,2230,1419,,
311,1651500040,1.98E+06,4,4,4360,12081,2,0,0,3,10,4360,0,2007,98004,2180,10800,,
312,4249000230,766000,3,2.5,2270,9822,2,0,0,3,9,2270,0,1988,98052,2790,8089,,
313,126049231,445000,3,3,1970,24318,1,0,0,3,8,1970,0,2010,98028,2150,14695,,
314,5201810110,364900,3,3,2500,8304,2,0,0,3,8,2500,0,1997,98031,2290,7855,,
315,1523049083,196700,2,1,1090,9994,1,0,0,3,7,1090,0,1954,98168,1090,11700,,
316,3352400351,200000,3,1,1480,5600,1,0,0,4,6,940,540,1947,98178,1350,11100,,
317,2113700485,399990,5,2.75,1690,4000,1,0,0,5,7,970,720,1943,98106,1240,4000,,
318,3629970680,524950,2,2.5,1830,2856,2,0,0,3,7,1830,0,2005,98029,1850,2667,,
319,6751300375,522500,3,1,1520,9030,1,0,0,3,7,1520,0,1956,98007,1470,8712,,
320,5631500292,600000,3,3,3530,8345,2,0,0,3,10,3530,0,2006,98028,1940,9600,,
321,7427800080,626000,3,2.25,1810,5107,2,0,0,3,8,1810,0,1989,98033,1760,5454,,
322,7695500200,505000,3,2.5,2100,17882,2,0,0,4,8,2100,0,1985,98059,2080,16686,,
323,5490210200,456000,4,1,1700,7689,1,0,0,3,7,1080,620,1977,98052,1700,7333,,
324,6811000220,510000,3,2.75,1950,12630,1,0,0,4,8,1230,720,1969,98052,1990,12196,,
325,5450900060,1.48E+06,5,2.5,4570,19252,2,0,0,5,10,4570,0,1965,98040,3180,13314,,
326,5631500191,595000,3,2.5,2550,6677,2,0,0,3,8,2550,0,2002,98028,1930,7217,,
327,8860500300,330000,3,2.5,1870,4657,2,0,0,3,8,1870,0,2000,98055,2290,4795,,
328,1523059103,390000,4,2.5,2570,22215,2,0,0,5,7,2570,0,1958,98059,2460,6533,,
329,2193340140,540000,4,2.5,1850,7850,2,0,0,3,8,1850,0,1985,98052,1830,8140,,
330,5104511250,540000,5,3,3610,9775,2,0,0,3,8,3610,0,2003,98038,2800,8582,,
331,1592000050,655000,4,2.5,2370,9517,1,0,0,3,9,1630,740,1984,98074,2440,9035,,
332,1020069042,858000,4,3.5,4370,422967,1,0,2,4,10,2580,1790,1978,98022,3260,422967,,
333,65000260,830000,3,2.5,3370,6550,2,0,2,4,8,2840,530,1912,98126,1500,6550,,
334,7419700015,490000,4,2.25,2090,10869,2,0,0,3,8,2090,0,1970,98033,1800,17788,,
335,1566100555,721000,4,2,2280,8339,1,0,0,4,7,1220,1060,1954,98115,1970,8340,,
336,7616200050,500000,3,1.75,1700,6120,1,0,0,3,7,1700,0,1952,98116,1330,6120,,
337,1328340540,335000,4,2.5,1750,8476,1,0,0,4,7,1240,510,1983,98058,1660,7875,,
338,7199330390,415000,3,1.75,1070,8000,1,0,0,3,7,1070,0,1977,98052,1200,7990,,
339,7215721330,485000,3,2.5,1650,4218,2,0,0,3,8,1650,0,2000,98075,1650,4559,,
340,9477200200,305000,3,1.75,1650,9480,1,0,0,3,7,1220,430,1977,98034,1540,8400,,
341,5147600095,152000,3,1.75,1070,7754,1,0,0,3,6,1070,0,1953,98146,950,7740,,
342,4034900065,459900,3,1.75,2580,11000,1,0,0,4,7,1290,1290,1951,98006,2280,17643,,
343,3388300590,535000,5,2.25,2520,49222,2,0,0,4,8,2520,0,1978,98027,2780,55321,,
344,3624039102,450000,3,1.75,1740,6800,1.5,0,0,4,7,1740,0,1949,98126,990,6800,,
345,3121069038,355000,3,2.5,2620,78843,1,0,3,4,7,1310,1310,1964,98092,2330,130244,,
346,1823049144,225000,3,1,1000,9295,1,0,0,3,7,1000,0,1955,98146,1320,13500,,
347,7686203195,249950,3,1.5,1450,6875,1,0,0,4,7,1450,0,1961,98198,1270,8000,,
348,2346800461,1.12E+06,5,1.5,2540,6660,2,0,3,4,8,2340,200,1954,98136,2460,9000,,
349,3158500130,379950,4,2.5,2680,4500,2,0,0,3,8,2680,0,2011,98038,2010,4500,,
350,8895800090,1.03E+06,4,3.25,3270,5187,2,0,0,3,9,3110,160,2014,98052,3600,5825,,
351,8562780490,335000,3,2.5,1150,683,2,0,0,3,7,1150,0,2013,98027,1150,755,,
352,7701990040,840000,4,3.5,3860,18334,2,0,0,3,10,3120,740,1996,98077,3550,18334,,
353,1568100300,350000,6,4.5,3500,8504,2,0,0,3,7,3500,0,1980,98155,1550,8460,,
354,3278612450,391000,3,2.5,1800,1120,2,0,0,3,8,1800,0,2011,98126,1800,2380,,
355,8570900328,295000,2,1,1170,10621,1,0,0,3,7,1170,0,1963,98045,1340,9832,,
356,5175800060,365000,4,2,1940,25600,1,0,0,1,8,1940,0,1962,98006,2000,10071,,
357,2926049382,650000,3,2,2800,10501,1,0,0,3,7,1400,1400,1954,98125,2260,6534,,
358,5075400150,585000,3,2,1670,4572,1.5,0,0,3,8,1670,0,1931,98117,1480,4890,,
359,1370801440,1.40E+06,4,2.5,3520,7815,2,0,3,3,10,3140,380,1929,98199,2790,6644,,
360,6300000368,248500,2,1.5,880,1498,2,0,0,3,7,880,0,1999,98133,880,5060,,
361,3291800140,230000,3,1,1360,9310,1,0,0,4,7,1020,340,1980,98056,1480,8330,,
362,8077210230,645000,4,2.5,2340,8955,2,0,0,3,9,2340,0,1990,98074,2340,8955,,
363,3210950080,486000,4,2.5,2150,39449,1,0,0,3,7,1420,730,1978,98024,2010,35717,,
364,2724200705,95000,2,1,800,8550,1,0,0,3,7,800,0,1947,98198,1490,8550,,
365,7202260780,535000,3,2.5,2510,5544,2,0,0,3,7,2510,0,2001,98053,2660,5614,,
366,6817800330,405000,2,1,1090,10481,1,0,0,2,7,780,310,1981,98074,1160,10533,,
367,3300701185,500000,2,1,1510,4000,1,0,0,3,6,930,580,1924,98117,1300,4000,,
368,324059076,430000,4,1.5,1560,6534,1,0,0,4,7,1560,0,1962,98007,1560,6969,,
369,1773600691,346500,3,1,1150,11802,1,0,0,4,7,1150,0,1932,98106,1880,6082,,
370,9109000050,275000,3,1,1200,7800,1,0,0,4,7,1200,0,1954,98126,1230,7070,,
371,9834200885,550000,4,2.5,2080,4080,1,0,0,5,7,1040,1040,1962,98144,1340,4080,,
372,8118600080,565000,4,2,2070,7980,1.5,0,0,4,7,2070,0,1940,98146,1600,7980,,
373,3756500610,355500,3,1,1120,10032,1,0,0,3,7,1120,0,1962,98034,1210,9918,,
374,7856400240,1.65E+06,4,3,3900,9750,1,0,4,5,10,2520,1380,1972,98006,3410,9450,,
375,263000291,433500,3,1.75,1540,9450,1,0,0,4,6,1040,500,1919,98103,1200,5400,,
376,1732800194,840000,2,2.5,1680,975,3,0,0,3,9,1680,0,2009,98119,1680,977,,
377,255450020,367899,3,2.5,2420,4725,2,0,0,3,8,2420,0,2014,98038,2370,4200,,
378,898000220,262500,3,1.5,1610,10291,1,0,0,4,7,1610,0,1961,98022,1410,7729,,
379,7167000020,792500,4,2.5,4290,175421,2,0,0,3,10,4290,0,2004,98010,3370,63162,,
380,6300000320,359950,2,1,1240,7590,1,0,0,4,7,1040,200,1939,98133,1190,5692,,
381,7199330370,385000,3,1.75,1200,7360,1,0,0,4,7,1200,0,1978,98052,1200,7500,,
382,7732100150,749500,4,2.5,2440,9727,2,0,0,3,9,2440,0,1987,98052,2370,11503,,
383,2663000580,825000,4,1,1820,4000,2,0,0,3,8,1820,0,1923,98102,2050,4000,,
384,9136101776,709000,4,1,1680,4087,1.5,0,0,3,7,1680,0,1911,98103,1740,3745,,
385,7308600010,749995,4,3.25,3430,9870,2,0,0,3,9,3430,0,2014,98011,3360,9724,,
386,1868903130,542000,4,1,1540,5000,1.5,0,0,4,7,1090,450,1922,98115,1590,5000,,
387,1775800420,474000,4,2.25,1960,14834,1,0,0,4,8,1330,630,1976,98072,1540,15000,,
388,9822700190,1.28E+06,9,4.5,3650,5000,2,0,0,3,8,2530,1120,1915,98105,2510,5000,,
389,7855600820,802000,4,2.25,2130,8734,2,0,2,4,8,2130,0,1961,98006,2550,8800,,
390,1312920060,265000,3,2.25,1630,10969,2,0,0,3,7,1630,0,1991,98001,1410,7920,,
391,2690100170,300000,3,2.5,1960,1477,2,0,0,3,7,1670,290,2012,98059,1980,1467,,
392,259600330,465000,4,2,1470,10291,1,0,0,4,7,1470,0,1963,98008,1460,9601,,
393,526059224,260000,4,1.75,1650,7276,1,0,0,3,7,1010,640,1977,98011,1840,8550,,
394,7283900551,415000,3,1,1570,11752,1.5,0,0,5,8,1570,0,1930,98133,2010,8291,,
395,7349650120,292000,4,2.75,2910,7712,1,0,0,3,7,1600,1310,1998,98002,2220,6649,,
396,7212680080,300000,3,1.75,1700,8481,2,0,0,3,7,1700,0,1993,98003,1830,6600,,
397,3224800075,234000,3,1.75,1420,8738,1,0,0,4,7,1420,0,1966,98002,1660,8738,,
398,2725069156,885250,4,2.5,3670,49658,2,0,0,3,10,3670,0,1999,98074,3040,49658,,
399,1901600090,390000,5,1.75,1940,6654,1.5,0,0,4,7,1940,0,1953,98166,2300,9500,,
400,3047700105,990000,4,3.75,3450,4940,2,0,0,3,10,2570,880,2006,98103,1880,5387,,
401,2473250400,325000,4,2,1780,10622,1,0,0,4,7,900,880,1976,98058,1550,8900,,
402,1795900120,549000,3,2.5,2250,9235,2,0,0,3,8,2250,0,1985,98052,2290,8187,,
403,5279100625,248000,2,1,770,8600,1,0,0,4,4,770,0,1914,98027,1420,6960,,
404,8024201370,400000,2,1,880,5111,1,0,0,3,6,880,0,1931,98115,1370,5111,,
405,8581200160,193000,3,1.5,1180,7000,1,0,0,4,7,1180,0,1977,98023,1630,7500,,
406,1023089019,452000,5,1.75,1830,47916,1.5,0,0,3,6,1830,0,1948,98045,2010,13135,,
407,2473002100,375000,4,2.25,2330,11400,1,0,0,4,8,2330,0,1974,98058,2640,10200,,
408,7454001060,295000,2,1,670,7952,1,0,0,4,6,670,0,1942,98146,1080,9525,,
409,3751602329,215500,2,1.75,1220,15600,1,0,0,3,6,1220,0,1972,98001,1510,17818,,
410,8691410060,750000,4,2.5,3020,7465,2,0,0,3,9,3020,0,2004,98075,3100,5587,,
411,1972201965,510000,3,2.25,1420,1309,3,0,0,3,8,1420,0,2006,98103,1500,1282,,
412,854000165,285000,3,1.5,1400,7582,1,0,0,3,7,1400,0,1956,98148,1280,7872,,
413,4221250320,570000,4,2.5,2280,4534,2,0,0,3,8,2280,0,2003,98075,2246,4534,,
414,9828702812,582000,4,3,1670,1189,3,0,0,3,8,1427,243,2000,98122,1700,1401,,
415,3331500455,474950,3,2.25,1850,2575,2,0,0,3,9,1850,0,2013,98118,1080,4120,,
416,3999300080,887000,6,2.25,3830,11180,1,0,2,5,9,2440,1390,1962,98008,2500,10400,,
417,7533800295,1.75E+06,4,3.25,3460,7749,2,0,1,3,10,3020,440,1950,98115,3030,8680,,
418,6373000130,555000,4,2.25,1720,2300,1,0,0,3,7,860,860,1940,98116,1720,4680,,
419,3751604895,165000,3,1,1150,19200,1,0,0,4,5,1150,0,1908,98001,1290,19200,,
420,5255700160,485000,3,1.75,2590,8384,1,0,0,4,8,1590,1000,1971,98011,2590,8800,,
421,9471200370,2.54E+06,4,3,3710,20000,2,0,2,5,10,2760,950,1936,98105,3970,20000,,
422,7526800200,615000,4,2.25,2500,10062,1,0,0,3,8,1600,900,1975,98052,2500,9750,,
423,2877103070,775000,4,2.5,2040,5000,1.5,0,0,5,7,1180,860,1924,98117,1540,5000,,
424,4137010010,324900,3,2.25,2080,9740,2,0,0,3,8,2080,0,1988,98092,2080,8705,,
425,6703100140,345000,3,1,1200,6628,1,0,0,4,7,1200,0,1952,98155,1330,6768,,
426,8669180150,300000,4,3,1984,4419,2,0,0,3,7,1984,0,2010,98002,2440,4418,,
427,9170500060,649000,4,2,2240,11040,1,0,0,5,8,1120,1120,1961,98033,1790,11040,,
428,4051150080,279500,4,2.5,1613,4338,2,0,0,3,7,1613,0,2009,98042,1427,4341,,
429,1997200245,540000,2,1.75,1460,4800,1,0,0,5,7,850,610,1950,98103,2050,5592,,
430,6669150530,230000,3,1.5,1500,11616,1,0,0,3,7,1100,400,1980,98031,1830,8288,,
431,9826701320,485000,4,1.75,1430,4096,2,0,0,3,7,1430,0,1900,98122,1640,3377,,
432,5556900080,169000,3,1,910,7686,1,0,0,3,7,910,0,1969,98001,1020,7686,,
433,53500020,248000,3,2.5,1870,4046,2,0,0,3,7,1870,0,2007,98042,2130,4800,,
434,6683000295,350000,3,2.5,2010,14298,2,0,0,3,7,2010,0,1977,98070,2010,14298,,
435,9315300260,189650,2,1.75,1100,7600,1,0,0,3,6,1100,0,1980,98198,1230,7350,,
436,1997200060,270000,1,1,720,5196,1,0,0,3,7,720,0,1911,98103,1580,5762,,
437,7852190630,600000,4,2.5,2710,6474,2,0,0,3,8,2710,0,2004,98065,2870,6968,,
438,4027700797,433000,3,2,1920,7200,1,0,0,3,7,1300,620,1984,98028,2010,7200,,
439,2460700260,300000,3,2,1480,6698,1,0,0,4,7,1080,400,1979,98058,1850,7348,,
440,9136103130,685000,2,1.5,1090,4013,1.5,0,0,3,7,1090,0,1900,98103,1390,4013,,
441,5200087,487000,4,2.5,2540,5001,2,0,0,3,9,2540,0,2005,98108,2360,6834,,
442,1338800425,2.14E+06,6,4,5110,7128,2.5,0,0,4,11,5110,0,1906,98112,4110,6480,,
443,5146000070,456150,3,2.25,1750,12408,1,0,0,5,7,1150,600,1962,98155,1820,12977,,
444,3424069076,360000,2,1,930,6098,1,0,0,4,6,930,0,1919,98027,1730,9000,,
445,5288200260,597000,2,1.75,2470,4600,1,0,3,4,7,1140,1330,1916,98126,1790,5175,,
446,6021501320,450000,2,1,1030,4365,1,0,0,3,7,1030,0,1942,98117,1420,4268,,
447,8965500820,851000,5,3.25,3760,9792,2,0,0,3,9,2550,1210,1984,98006,2960,16500,,
448,2325300093,378000,3,2.5,1601,2491,3,0,0,3,7,1536,65,2007,98125,1420,1156,,
449,7683900200,380000,5,3,3450,9914,2,0,0,3,9,3450,0,2004,98023,2860,9721,,
450,3902100205,515000,3,1.75,1190,4500,1,0,0,3,6,1190,0,1922,98116,1820,4500,,
451,5381000048,110000,2,1,790,8250,1,0,0,3,6,790,0,1947,98188,900,8250,,
452,3303960250,1.05E+06,4,3.25,4020,11588,2,0,0,3,11,4020,0,2000,98059,3190,8066,,
453,7907600100,287500,4,2,1220,9147,1,0,0,5,7,1220,0,1953,98146,1220,8576,,
454,3541700170,324450,3,2,1420,16000,1,0,0,3,7,1420,0,1966,98166,1900,12630,,
455,5100403947,580000,4,2.5,2150,5000,2,0,0,3,8,2150,0,2001,98115,2030,6380,,
456,1525059198,1.19E+06,3,2.25,2760,40946,2,0,0,5,10,2760,0,1978,98005,3030,42253,,
457,8562890280,310000,4,2.5,2430,5499,2,0,0,3,8,2430,0,2002,98042,2890,5190,,
458,2206700215,375000,4,2,2070,9822,1,0,0,5,7,2070,0,1955,98006,1300,9572,,
459,2771600550,950000,4,3.5,4030,4200,3,0,0,3,9,4030,0,1992,98199,2130,5000,,
460,301400830,263000,3,2.5,1584,3200,2,0,0,3,7,1584,0,2011,98002,1584,2800,,
461,5309101050,489950,3,2,1580,4010,1,0,0,4,7,790,790,1909,98117,1350,5350,,
462,5249804655,800000,4,2.25,2010,7200,1,0,1,4,8,1010,1000,1950,98118,2010,7200,,
463,3782100145,339000,3,1,1080,8100,1,0,0,4,7,1080,0,1955,98155,1080,8100,,
464,2473390710,340500,3,1.75,1810,10463,1,0,0,4,7,1810,0,1969,98058,1620,8551,,
465,3205400150,402000,3,1.5,1450,7375,1,0,0,3,7,1010,440,1968,98034,1350,7440,,
466,7764200030,515000,3,2.5,2360,11254,1,0,2,3,9,2360,0,1990,98003,2390,11254,,
467,424069096,460000,3,1.75,1400,12155,1,0,0,4,7,1400,0,1977,98075,2540,23522,,
468,8563010420,450000,3,1.75,1560,8968,1,0,0,4,8,1560,0,1972,98008,1990,8034,,
469,952004875,661000,4,2.25,1990,4600,1.5,0,2,4,8,1420,570,1932,98126,1810,5750,,
470,8700120270,278000,4,2.5,1850,6037,2,0,0,3,7,1850,0,1991,98030,1860,6037,,
471,3256400060,325000,4,2.75,2090,9240,1,0,0,4,6,2090,0,1949,98146,1460,9240,,
472,420000085,238000,3,1,1240,5700,1.5,0,0,5,6,1240,0,1953,98056,1140,5700,,
473,2558660190,459000,3,1.75,1730,7807,1,0,0,3,7,1260,470,1976,98034,1800,7650,,
474,3375800220,353000,3,2.5,2550,6021,2,0,0,3,7,2550,0,2002,98030,2080,6021,,
475,5016000315,332000,1,1,960,2640,1,0,0,3,7,760,200,1908,98112,1620,3759,,
476,3211100240,349000,4,1.75,1700,7800,1,0,0,5,7,1120,580,1981,98059,1560,7800,,
477,8562500690,581000,4,1.75,2090,8164,1,0,0,4,8,1070,1020,1963,98052,1310,7975,,
478,8097000170,335000,3,2.5,2260,8040,2,0,0,3,8,2260,0,1990,98092,2390,8040,,
479,7217400895,550000,3,1.75,1380,3402,1.5,0,0,3,7,1380,0,1900,98122,1500,5496,,
480,2312400230,257000,3,2.25,1810,12000,2,0,0,3,7,1810,0,1992,98003,1720,9916,,
481,8647600020,749950,4,2.5,3340,123600,2,0,0,3,10,3340,0,2005,98053,3730,123600,,
482,2558630060,425000,3,2.25,1820,8058,1,0,0,3,7,1260,560,1974,98034,1850,7384,,
483,5126300510,419000,3,2.5,2170,4517,2,0,0,3,8,2170,0,2002,98059,2610,4770,,
484,3822200087,355000,3,1,1180,5965,1.5,0,0,4,6,1180,0,1928,98125,1270,7710,,
485,7461420060,265000,3,1.75,2050,10519,1,0,0,3,7,1240,810,1979,98058,1770,9605,,
486,4222200380,237000,3,2,1710,7920,1,0,0,3,8,1260,450,1968,98003,1760,8120,,
487,986000045,240000,4,1.75,2020,10332,1,0,0,3,7,1010,1010,1954,98168,2240,8379,,
488,4039701280,954500,3,2.25,2440,9689,1,0,2,4,8,1830,610,1974,98008,2730,9689,,
489,8964800695,1.45E+06,3,1.75,2230,13529,1,0,0,3,9,2230,0,1949,98004,2230,11900,,
490,2473380010,265000,3,2.25,1750,9298,1,0,0,4,7,1410,340,1969,98058,1720,7875,,
491,1328340120,315000,3,2.25,1530,7906,1,0,0,3,7,1150,380,1980,98058,1460,7875,,
492,2391600950,439950,3,2.5,1770,2875,2,0,0,3,8,1770,0,1990,98116,1770,3833,,
493,1742800430,463828,5,1.75,3250,13702,1,0,2,3,8,1650,1600,1965,98055,2620,11328,,
494,8615800500,875000,6,3.25,2820,4536,2,0,0,4,8,1930,890,1917,98105,2820,4536,,
495,3902310210,610000,4,2.5,2100,8800,1,0,0,5,8,1250,850,1980,98033,2100,9000,,
496,9285800590,565000,3,1,1610,4108,1.5,0,0,5,7,1610,0,1928,98126,1680,4467,,
497,6817800840,440000,2,1.5,1330,15873,1,0,0,3,7,900,430,1984,98074,1610,12043,,
498,3330500705,197500,3,1,980,3090,1.5,0,0,3,6,980,0,1903,98118,980,3090,,
499,2473420070,291600,3,1.75,1630,7480,1,0,0,3,7,1330,300,1979,98058,1940,7480,,
500,7284900098,705000,3,2.5,2820,7200,1,0,3,3,9,1780,1040,1979,98177,2300,7200,,
501,8078380090,626000,3,2,2150,7200,1,0,0,3,8,2150,0,1988,98029,2510,7222,,
502,8921000040,804100,4,2.5,3070,8086,2,0,0,3,10,3070,0,2005,98059,3320,10738,,
503,2207200635,439800,3,1.5,1120,6900,1,0,0,5,7,1120,0,1956,98007,1300,7000,,
504,316000190,219000,4,1,1370,5339,1.5,0,0,4,6,1370,0,1948,98168,1280,7048,,
505,7519000471,657000,4,2.5,2180,3375,1.5,0,0,4,7,1420,760,1926,98117,1560,3375,,
506,3223049158,222200,2,1,1210,10000,1,0,0,3,7,1210,0,1953,98148,1620,10959,,
507,7885800900,359950,4,2.5,3010,5701,2,0,0,3,8,3010,0,2003,98042,3010,5772,,
508,3885808005,1.74E+06,5,3.25,3930,5500,2,0,0,3,9,2910,1020,2014,98033,2040,5115,,
509,3905030480,536000,4,2.25,1990,5948,2,0,0,3,8,1990,0,1991,98029,2150,6459,,
510,461005435,519000,3,1.75,2000,5680,1,0,0,4,7,1080,920,1903,98117,1230,4535,,
511,2895550190,245000,4,2.5,1700,4268,2,0,0,3,7,1700,0,2000,98001,1700,4488,,
512,1623800300,499000,2,1,1220,3000,1,0,0,3,7,920,300,1926,98117,1270,3000,,
513,3438502501,400000,5,2.5,2510,7525,1.5,0,0,4,7,1710,800,1929,98106,1270,6741,,
514,5104220120,320000,4,1.75,1710,10480,1.5,0,0,4,6,1710,0,1969,98059,1750,10480,,
515,3126049107,577500,2,1,1640,5515,1,0,0,4,7,940,700,1926,98103,2054,5515,,
516,2061100570,595000,3,1.75,1910,5753,1,0,3,3,8,1110,800,1941,98115,1630,5580,,
517,2768301525,570000,3,3.25,1570,1777,2,0,0,3,8,1260,310,2007,98107,1000,1777,,
518,3319500334,441000,2,1,1290,1289,2,0,0,3,7,1030,260,2005,98144,1290,1332,,
519,7923300115,571900,4,1.75,1710,8947,1,0,0,4,7,1710,0,1956,98007,1360,10133,,
520,5451200530,825000,4,2.25,2110,12653,2,0,0,4,8,2110,0,1972,98040,2350,10980,,
521,3450300430,317500,4,1.5,1730,7700,1,0,0,4,7,1010,720,1963,98059,1650,8066,,
522,9510920120,780000,4,2.5,3140,14421,2,0,0,3,10,3140,0,1994,98075,3140,17417,,
523,1172000150,238000,1,1,530,6350,1,0,0,5,5,530,0,1941,98103,1200,6350,,
524,5119010090,549900,5,2.75,3060,7015,1,0,0,5,8,1600,1460,1979,98146,2190,7600,,
525,1761300310,211000,4,2,1710,8288,1.5,0,0,3,7,1710,0,1970,98031,1710,7200,,
526,6021503740,690000,3,1,1090,4000,1.5,0,0,4,7,1090,0,1945,98117,1520,4000,,
527,88000790,252000,3,1,1170,9730,1,0,0,3,7,1170,0,1968,98055,1680,10125,,
528,8945200830,210490,3,1,990,8528,1,0,0,3,6,990,0,1966,98023,1228,8840,,
529,6977000040,625000,4,3,2190,12825,1,0,0,3,9,1520,670,1989,98034,3050,4673,,
530,1953400045,385000,4,3,2253,7700,2,0,0,3,7,2253,0,1957,98198,1786,9052,,
531,9306500200,432500,3,3,2500,6000,2,0,0,3,8,2500,0,2012,98058,2130,6000,,
532,5021900140,1.68E+06,5,4.25,4830,11466,2,0,0,3,10,3720,1110,2014,98040,2180,11017,,
533,619079016,687000,4,3.25,4400,186846,2,0,0,4,9,4400,0,1993,98022,2280,186846,,
534,8943600020,260000,3,2.25,1413,3403,2,0,0,3,8,1413,0,2009,98031,1763,3719,,
535,2767601872,657000,2,3,1570,1281,3,0,0,3,8,1570,0,2014,98107,1570,2500,,
536,1274500300,200000,3,1.5,1090,9600,1,0,0,4,7,1090,0,1968,98042,1240,9620,,
537,8945200750,222000,3,1,990,8840,1,0,0,3,6,990,0,1966,98023,1120,8625,,
538,8081900011,835000,3,2,1570,4625,1.5,0,0,5,8,1570,0,1927,98117,1760,4625,,
539,7904700126,388000,3,3.25,1370,915,2,0,0,3,8,1100,270,2006,98116,1370,1146,,
540,9294300070,650000,4,2,1820,5000,1.5,0,1,3,7,1640,180,1945,98115,2060,5000,,
541,2212200270,300000,3,1.75,1730,6900,1,0,0,4,7,1130,600,1976,98031,1950,7200,,
542,4438400050,239000,2,1,710,14000,1,0,0,4,6,710,0,1953,98166,1500,10540,,
543,8818900300,618000,4,1,1260,4080,1,0,0,4,7,1260,0,1911,98105,1340,4080,,
544,3438502200,445000,4,2.75,2680,16934,1,0,0,4,7,1340,1340,1958,98106,1240,7000,,
545,984200540,290000,4,2.5,2050,9015,2,0,0,4,7,2050,0,1973,98058,1780,8820,,
546,538000030,272500,3,2,1540,6250,1,0,0,3,7,1540,0,1998,98038,2070,6250,,
547,7203101610,265000,2,1,1290,2828,2,0,0,3,7,1290,0,2008,98053,1290,2628,,
