pos,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,sqft_living15,sqft_lot15
319,265000,2,2,1650,8975,1,0,0,5,6,1650,0,1942,98146,1260,8668
320,1000000,3,2.5,2730,5832,2,0,0,3,9,2730,0,1998,98005,2360,5832
321,150000,2,1,870,5700,1,0,0,4,6,870,0,1957,98056,1020,5700
322,556000,3,1.75,1640,7437,1,0,0,3,7,1090,550,1948,98126,1640,7436
323,580000,5,2.5,2500,11900,1,0,0,3,7,1400,1100,1963,98007,2820,11900
324,250000,3,1.75,1910,10230,1,0,0,4,7,1290,620,1964,98031,1590,10800
325,1300000,5,2.25,2690,10800,1,0,3,4,8,2020,670,1956,98040,3380,9134
326,900000,3,2.75,2980,12600,1.5,0,0,3,8,1590,1390,1941,98033,1520,9660
327,439950,3,2.5,1770,2875,2,0,0,3,8,1770,0,1990,98116,1770,3833
328,835000,3,3,2790,12523,2,1,4,4,8,1600,1190,1977,98198,2990,11476
329,424000,3,2.5,2200,34680,2,0,0,3,9,2200,0,1985,98092,2560,35840
330,525000,5,3,2450,4591,2,0,0,3,7,2450,0,1994,98117,1060,5500
331,1220000,4,3.75,3820,53574,1,0,0,3,10,3820,0,1994,98072,3140,54014
332,429000,2,1,1080,3600,1,0,0,3,7,1080,0,1922,98122,2230,4500
333,390000,4,1.75,1910,77574,1,0,0,4,8,1910,0,1971,98042,2130,37026
334,316000,3,2.25,1900,7479,2,0,0,4,7,1900,0,1992,98038,1520,6559
335,456500,3,1,1290,3880,1.5,0,0,4,7,1290,0,1919,98117,1290,4850
336,435000,3,1,950,10080,1,0,0,4,7,950,0,1954,98006,1060,10000
337,1980000,4,4,4360,12081,2,0,0,3,10,4360,0,2007,98004,2180,10800
338,957500,4,2.25,2360,11523,2,0,0,4,10,2360,0,1968,98040,2850,11362
339,568500,4,2.5,2460,4200,2,0,0,3,8,2460,0,1998,98074,2460,4200
340,874000,4,2.75,2860,6867,1,0,1,5,7,1560,1300,1946,98115,2290,5350
341,630000,4,2.5,3220,14463,2,0,0,3,8,3220,0,1978,98074,2550,12109
342,713000,1,1,1180,4000,1.5,0,2,4,8,840,340,1910,98118,1420,4000
343,1810000,3,2.25,2910,15626,1.5,0,0,4,9,2510,400,1923,98199,2370,6519
344,200000,1,0.75,680,9600,1,0,0,3,5,680,0,1947,98115,1580,6624
345,175000,3,1,1070,6164,1,0,0,3,7,1070,0,1967,98001,1320,7920
346,232603,3,1.75,1750,11461,2,0,0,4,7,1750,0,1976,98002,2140,11276
347,328000,4,1,1360,8136,1,0,0,3,7,1360,0,1948,98133,1570,8132
348,1410000,4,2.25,3250,16684,2,0,0,3,9,3250,0,1979,98039,2890,16927
349,830000,2,1,1150,6000,1,0,1,4,7,710,440,1921,98033,2450,7200
350,220000,4,1.75,1660,11664,1,0,0,3,6,1010,650,1952,98168,1670,9975
351,449900,3,2.5,2780,8225,2,0,1,3,9,2780,0,1990,98198,720,9736
352,385000,3,1.75,1560,5950,1,0,0,4,6,780,780,1944,98125,1320,7830
353,397500,4,1.75,2220,4760,1,0,0,3,7,1320,900,1918,98106,940,4760
354,814842,3,2.5,3190,6899,2,0,0,3,9,3190,0,2014,98034,3190,6899
355,475000,3,1.75,1870,25157,2,0,0,3,7,1870,0,1978,98014,1870,15391
356,660000,4,2.5,2290,9120,2,0,0,4,8,2290,0,1977,98006,2290,9120
357,340000,5,2,1750,8220,1,0,0,3,7,1750,0,1956,98155,1210,6760
358,686000,4,2.25,2130,10650,2,0,0,4,8,2130,0,1977,98006,3380,10050
359,313100,3,2,1730,12821,1,0,0,3,8,1730,0,1994,98001,1980,11336
360,1000000,4,3.5,2990,4200,2,0,4,5,9,2000,990,1925,98144,2390,4200
361,130000,2,1,780,5300,1,0,0,3,6,780,0,1941,98146,780,5300
362,650000,4,2.5,2620,19864,2,0,0,4,8,2620,0,1984,98052,2500,13285
363,162248,2,1,800,8960,1,0,0,4,6,800,0,1944,98058,850,8082
364,225000,2,1,1030,9192,1,0,0,4,6,1030,0,1959,98058,1030,9190
365,215000,3,1,1280,9775,1,0,0,3,6,1280,0,1964,98003,1230,8750
366,1610000,4,3.5,4390,11600,2,0,3,3,11,3060,1330,1990,98040,3240,12000
367,1130000,6,3,2880,3192,2,0,0,4,8,2180,700,1919,98103,1870,4533
368,949000,4,1.75,2490,7834,1,0,3,4,8,1240,1250,1958,98033,3210,7834
369,981000,3,3.25,2730,9588,2,0,1,3,10,1900,830,1984,98052,2730,12736
370,411100,3,1.5,1040,10323,1,0,0,4,7,1040,0,1958,98005,1580,7200
371,239300,3,1,1070,5750,1,0,0,3,7,1070,0,1952,98178,1420,6500
372,1160000,3,2.5,2740,5925,2,0,2,3,10,2740,0,1913,98112,2740,5948
373,1100000,5,2.75,3520,6353,2,0,0,4,10,3520,0,2001,98199,2520,6250
374,522250,4,2.5,2340,41600,1,0,0,3,8,1640,700,1977,98077,2340,34960
375,530000,3,1.75,1520,9605,1,0,0,3,7,1520,0,1975,98052,2040,9900
376,624000,5,3.75,3570,14648,2,0,0,3,9,3570,0,2005,98019,3160,7882
377,370000,4,1.5,1370,9957,1,0,0,3,7,900,470,1972,98034,1510,8088
378,173250,3,1,990,12696,1.5,0,0,3,7,990,0,1936,98168,1260,8937
379,833000,4,3.5,3560,7178,2,0,3,3,10,2590,970,2006,98052,3290,6978
380,525888,5,1.75,2550,71874,1,0,0,5,7,1810,740,1960,98027,2170,51400
381,462500,2,2,1690,4200,2,0,0,3,7,1690,0,1906,98112,1540,4200
382,1260000,3,3,3230,8625,2,0,3,3,10,2220,1010,1998,98116,2330,6022
383,617450,3,2,1580,14398,1,0,0,3,7,1080,500,1981,98005,1650,14407
384,902000,3,2.75,3240,7200,1,0,2,3,8,1620,1620,1960,98118,2700,7200
385,357562,2,1.75,1210,1032,2,0,0,3,8,1210,0,2014,98029,1210,1090
386,240000,0,2.5,1810,5669,2,0,0,3,7,1810,0,2003,98038,1810,5685
387,1250000,4,2.5,4040,11350,2,0,2,4,10,3690,350,1984,98006,3770,12382
388,830000,4,3.25,3330,7809,2,0,0,3,9,3330,0,2004,98075,3100,6465
389,491500,3,2.25,1470,4322,2,0,0,3,7,1470,0,1985,98029,1610,4322
390,409124,5,3.25,3320,11340,2,0,0,4,8,2480,840,1999,98042,2330,8339
391,275000,4,1,1080,26114,1.5,0,0,5,5,1080,0,1900,98030,1720,20360
392,850000,4,3.25,3450,6500,2,0,0,3,8,2450,1000,1994,98136,1750,6500
393,718000,3,1.75,2280,3446,2,0,0,3,8,2280,0,1949,98125,1610,6670
394,316000,3,1.75,1120,98445,1.5,0,2,4,7,1120,0,1917,98022,1620,34200
395,412000,2,1,910,6282,1,0,0,4,7,910,0,1939,98103,970,6281
396,444500,3,2.5,2600,4724,2,0,0,3,7,2600,0,2002,98065,2400,4724
397,480000,2,1.5,1008,26487,1,1,4,4,6,1008,0,1943,98070,1132,24079
398,461000,3,3.25,2770,6278,2,0,0,3,9,1980,790,2006,98056,1900,7349
399,310000,5,2,2730,7344,1,0,0,5,7,1510,1220,1962,98058,1730,7700
400,331500,4,2.5,2050,10271,2,0,0,3,7,2050,0,1998,98042,2050,8103
401,975000,5,3.5,5470,35071,2,0,0,3,11,4590,880,1976,98005,3600,35074
402,152000,3,1,920,4875,1,0,0,4,7,920,0,1978,98042,1160,4875
403,1130000,5,3.5,3880,13885,2,0,3,4,9,2540,1340,1979,98006,3690,13885
404,375000,3,2,1540,8885,1.5,0,0,5,6,1540,0,1939,98019,1730,5000
405,750000,5,3,2230,8560,1,0,0,3,8,1150,1080,1960,98008,2040,8560
406,323000,3,2,1830,6925,1,0,0,4,8,1830,0,1979,98058,2010,7350
407,1090000,5,2.5,2340,6000,2,0,0,4,10,2340,0,1922,98144,2350,6000
408,350000,3,1.5,980,7790,1,0,0,5,7,980,0,1969,98034,1390,7280
409,760000,3,1.75,1410,15120,1,0,0,4,7,1410,0,1950,98004,1880,15120
410,345000,4,2.5,2390,6976,2,0,0,3,7,2390,0,2003,98056,2390,6346
411,505000,3,1,1100,5400,1.5,0,0,3,7,1100,0,1908,98199,1770,4400
412,244000,3,1,2000,15900,1,0,0,3,6,1000,1000,1948,98178,1760,10500
413,445000,2,1,840,3840,1,0,0,4,7,840,0,1926,98117,1310,3840
414,429000,4,2.5,2100,7920,1.5,0,0,4,6,1400,700,1916,98126,1230,7920
415,370000,2,1,1250,4960,1,0,0,3,7,940,310,1938,98115,2030,7440
416,465000,3,2,1560,8640,1,0,0,5,7,1560,0,1967,98034,1970,8625
417,342000,4,2.25,1964,3541,2,0,0,3,9,1964,0,2013,98030,1757,3547
418,390000,3,1.5,1650,8676,1,0,0,4,8,1130,520,1979,98133,1400,8499
419,515000,2,1.5,1400,5000,1,0,0,4,7,1150,250,1904,98107,1530,4200
420,253500,2,1,810,4800,1,0,0,3,7,810,0,1948,98126,1240,7740
421,565000,4,2.5,2280,9725,2,0,0,3,8,2280,0,1986,98072,2140,8780
422,285000,4,2,1760,5500,1,0,1,3,7,780,980,1925,98118,1510,5500
423,322500,2,1,1130,8184,1,0,0,3,6,1130,0,1947,98155,1010,8184
424,418000,4,2.5,2750,8471,2,0,0,3,7,2750,0,2003,98038,2610,7482
425,525000,3,1.75,1720,7200,1,0,0,3,7,1140,580,1977,98052,1700,8400
426,205000,3,1,1130,7014,1,0,0,3,7,1130,0,1954,98168,1440,9350
427,658000,3,1.5,1660,3190,1.5,0,0,3,7,1660,0,1919,98109,2200,3240
428,575000,2,1.75,1230,5418,1,0,0,3,8,990,240,1949,98117,1330,5074
429,199500,4,2,1750,8116,1,0,0,4,5,1750,0,1943,98056,1440,7865
430,3070000,3,2.5,3930,55867,1,1,4,4,8,2330,1600,1957,98034,2730,26324
431,430000,4,1.75,2070,9120,1,0,0,4,7,1250,820,1958,98008,1650,8400
432,527500,2,1,1170,3000,1.5,0,0,3,7,1170,0,1910,98103,1530,4000
433,618000,4,2.25,2470,7350,1,0,0,3,7,1600,870,1978,98052,1970,7700
434,367400,4,1.5,1280,7400,1,0,0,3,7,1280,0,1958,98008,1310,7400
435,384500,3,2.5,1600,2610,2,0,0,3,8,1600,0,2005,98027,1445,1288
436,375000,4,2.25,2020,12500,2,0,0,2,8,2020,0,1966,98056,1800,13175
437,367899,3,2.5,2420,4725,2,0,0,3,8,2420,0,2014,98038,2370,4200
438,290000,1,0.75,740,1284,1,0,0,4,6,740,0,1928,98107,1430,3988
439,505000,3,2.25,1670,1596,2,0,0,3,8,1220,450,2002,98199,1670,1596
440,528000,5,2.25,2940,38009,1,0,0,3,8,1700,1240,1977,98077,2620,38300
441,370000,2,1.5,1280,2096,2,0,0,3,7,1080,200,2007,98144,1340,7452
442,365000,4,2.5,1570,9600,1,0,0,3,7,800,770,1972,98155,1340,9110
443,238000,3,1,1470,32670,1,0,0,3,7,1020,450,1958,98042,2640,24100
444,620000,4,2.5,1840,220308,2,0,0,3,8,1840,0,2000,98038,1890,65340
445,626000,3,2.25,1810,5107,2,0,0,3,8,1810,0,1989,98033,1760,5454
446,539000,5,2.25,2590,7245,1,0,0,3,8,1510,1080,1973,98008,1930,7245
447,1440000,4,3.75,4410,9231,3,0,3,3,11,4410,0,2001,98118,2160,6600
448,410000,3,2,1270,10227,1,0,0,4,6,1270,0,1968,98033,1470,9750
449,310000,3,1.5,1460,9908,1,0,0,3,7,1460,0,1952,98148,1420,9582
450,270000,2,1,1780,81021,1,0,3,4,9,1780,0,1954,98001,1780,26723
451,325000,2,1,1060,6050,1,0,0,3,7,940,120,1939,98125,1540,5279
452,759990,4,2.5,2540,5760,2,0,0,3,9,2540,0,2009,98029,2580,3600
453,275000,4,1.5,1930,15531,2,0,0,3,7,1930,0,1979,98003,1580,7800
454,500000,3,1.75,1780,11096,1,0,0,3,7,1210,570,1979,98074,1780,10640
455,550000,4,2.75,3080,6731,2,0,3,3,9,3080,0,2003,98058,3080,6731
456,278000,4,2.25,2400,7738,1.5,0,0,3,8,2400,0,1964,98148,2170,8452
457,550000,4,2.5,1670,5116,2,0,0,3,8,1670,0,1999,98155,1910,7210
458,425000,4,1.75,1820,6000,1,0,0,3,7,930,890,1942,98115,1590,6000
459,768000,5,2.75,3030,13640,2,0,0,4,8,3030,0,1980,98007,2500,13225
460,656000,4,1.75,1440,4300,1.5,0,0,4,8,1290,150,1929,98117,1640,5000
461,565000,4,2.75,3260,4900,2,0,0,3,9,3260,0,2013,98059,3260,6132
462,530000,3,2.25,1680,7262,1,0,0,5,7,1180,500,1973,98034,1910,7405
463,351000,3,1,1160,10518,1,0,0,3,7,1160,0,1960,98028,1670,9380
464,612125,2,1.5,1670,6000,1,0,0,3,7,1090,580,1950,98119,1670,6000
465,265000,2,1.5,1440,22081,2,0,0,3,7,1440,0,1990,98019,1440,19544
466,250000,3,2,1680,7900,2,0,0,4,7,1680,0,1953,98003,1250,15600
467,810000,4,2.75,3010,10450,2,0,0,3,9,3010,0,1996,98052,3010,10530
468,725000,3,1.75,1690,8489,1,0,0,4,7,1690,0,1959,98004,1850,8536
469,1850000,5,2.25,2800,8442,2,1,4,3,9,2800,0,1963,98075,3220,9156
470,754999,4,2.5,3010,9323,2,0,0,3,10,3010,0,1992,98075,2840,8413
471,266950,3,2.5,1920,4803,2,0,0,3,7,1920,0,2005,98042,2240,5231
472,241000,3,1,1020,7538,1,0,0,3,7,1020,0,1981,98032,1650,7201
473,680000,4,3,3150,6175,2,0,0,3,9,3150,0,2001,98075,3150,6986
474,454950,4,2.5,2413,5701,2,0,0,3,8,2413,0,2014,98042,2380,5725
475,202500,3,2,1540,8316,1,0,0,5,6,1540,0,1954,98002,1250,8316
476,395000,4,1.75,1960,7945,1,0,0,4,7,980,980,1946,98125,1290,7945
477,660000,3,1.75,2030,9032,2,0,2,4,7,2030,0,1963,98008,2350,8937
478,185000,5,1,1590,6700,1.5,0,0,3,6,1090,500,1942,98146,1370,8040
479,375000,3,1,1040,9800,1,0,0,4,7,1040,0,1955,98006,1280,8880
480,936000,7,3.75,5100,21802,2,0,0,3,10,3640,1460,2001,98075,3350,10005
481,550000,4,2.5,2810,7549,2,0,0,3,9,2810,0,1992,98072,2750,7642
482,1180000,5,5,3960,94089,2,0,0,3,10,3960,0,1998,98038,2240,64468
483,288000,3,1,1190,7560,1,0,0,5,6,1190,0,1958,98058,1190,7560
484,411000,2,2.5,1590,2088,2,0,0,3,9,1590,0,1997,98033,2320,3174
485,187250,2,1,710,14700,1,0,0,5,6,710,0,1926,98168,1320,14700
486,549900,4,3,2830,213879,2,0,0,4,8,2830,0,1987,98092,2250,213008
487,330000,3,2.5,2370,9102,2,0,0,3,9,2370,0,1990,98023,2530,9883
488,282150,2,1,700,5940,1,0,0,3,7,700,0,1948,98133,1070,5995
489,154200,4,1,1310,8640,1,0,0,3,6,910,400,1948,98146,1310,8640
490,725000,4,2.5,3750,218506,2,0,0,3,10,3750,0,1991,98092,2540,39413
491,500000,3,1.75,1220,7370,1,0,0,4,7,1220,0,1964,98008,1580,8213
492,559000,3,1.5,2070,5386,1,0,0,4,7,1140,930,1948,98117,1770,5386
493,715000,6,2.75,3400,5000,2,0,2,3,8,2860,540,1977,98107,1800,5000
494,445000,3,1.5,1310,1266,2,0,0,3,8,1120,190,2002,98116,1310,1378
495,547500,3,2,1850,9570,1,0,0,4,7,950,900,1940,98115,1430,6380
496,269000,1,1,1020,7920,1,0,0,3,7,1020,0,1947,98106,1000,7168
497,290000,4,2.5,1850,5674,2,0,0,3,7,1850,0,1993,98042,1750,6875
498,480000,3,2.25,1820,13362,1,0,0,3,8,1220,600,1977,98075,2050,15000
499,239000,3,1.75,1340,16480,1,0,0,4,7,1340,0,1968,98042,1520,10451
500,625000,4,2.25,2470,17008,2,0,0,4,8,2470,0,1979,98075,2470,31798
501,403000,3,1,1400,6879,1,0,0,3,7,1400,0,1951,98155,1950,7400
502,373000,3,1,1290,8974,1,0,0,5,7,1290,0,1976,98072,1540,7500
503,200000,2,1,830,8000,1,0,0,3,6,830,0,1954,98198,1300,8000
504,239000,3,1.5,1330,6540,1,0,0,3,7,900,430,1971,98188,1400,11500
505,302500,3,2.25,3100,11985,1,0,0,4,7,1790,1310,1963,98198,1770,7954
506,495000,3,1,990,6000,1,0,0,3,6,990,0,1943,98105,1250,6000
507,455000,4,1,1340,5800,1.5,0,2,3,7,1340,0,1914,98116,1900,5800
508,1600000,4,4.5,3780,6000,2,0,4,4,11,2770,1010,1910,98116,2660,6000
509,433000,3,1.75,1870,7189,1,0,0,3,7,1270,600,1959,98118,1780,6200
510,453000,3,1,2160,11484,1.5,0,0,4,7,2160,0,1968,98034,2270,10080
511,322000,3,1.75,1400,18002,1,0,0,3,6,1400,0,1977,98019,2240,14068
512,550000,3,2.5,2080,7749,2,0,0,3,8,2080,0,1988,98029,2210,7471
513,280000,3,1,1350,7553,1.5,0,0,3,6,1350,0,1914,98118,1380,7470
514,338995,3,1.75,1320,9450,1,0,0,5,7,1320,0,1943,98166,1320,8315
515,1650000,4,4.5,5550,16065,2,0,0,3,9,3880,1670,2003,98040,3470,16488
516,199950,3,1,1340,7260,1.5,0,0,3,6,1340,0,1944,98178,1210,7260
517,585000,4,1.75,3140,12519,1,0,0,3,7,2320,820,1951,98033,2240,7308
518,452000,3,1.5,1250,4000,1,0,0,3,7,1250,0,1955,98117,1030,4000
519,269000,2,1,770,8612,1,0,0,3,6,770,0,1953,98155,1290,8407
520,630000,3,2.5,2320,32772,2,0,0,3,9,2320,0,1992,98053,2610,33305
521,345000,3,1.75,1380,10529,1,0,0,3,7,1380,0,1967,98034,1670,5694
522,715000,4,2.5,2570,7980,2,0,0,3,9,2570,0,1998,98074,2760,6866
523,206000,3,1,1060,10350,1,0,0,4,7,1060,0,1980,98038,1500,9660
524,885000,4,2.5,2620,9157,2,0,0,3,8,2620,0,1996,98033,2240,7405
525,800000,4,2.75,3150,7035,2,0,0,3,9,3150,0,2004,98075,3200,7035
526,435000,4,2.5,2150,3143,2,0,0,3,7,2150,0,2010,98059,2640,3200
527,174500,2,2.5,1240,2689,2,0,0,3,7,1240,0,1986,98003,1430,3609
528,369000,2,1,1320,6135,1,0,0,4,7,880,440,1942,98126,1050,4693
529,400000,3,1.75,1390,4602,1,0,0,3,7,930,460,1981,98117,1230,4800
530,475000,3,2.5,2160,35912,2,0,0,3,8,2160,0,1982,98077,2230,35244
531,480000,3,1.5,2100,67269,1,0,0,4,7,1220,880,1949,98028,1610,15999
532,279950,5,1.75,2150,7171,1,0,0,4,7,1460,690,1970,98031,1710,7300
533,605000,3,1.75,1930,5400,2,0,2,3,9,1930,0,1978,98177,2100,6840
534,225000,3,1.75,1430,8505,1,0,0,4,7,1430,0,1968,98003,1190,8640
535,224000,2,1,1150,15000,1,0,0,3,6,1060,90,1930,98168,1350,15000
536,363000,2,1,1120,4800,1,0,0,3,7,770,350,1926,98126,1510,4800
537,374950,4,2.5,2790,4650,2,0,0,3,8,2790,0,2004,98038,2850,4650
538,90000,1,1,780,4000,1,0,0,3,5,780,0,1905,98108,1150,4000
539,392500,3,1,1660,8839,1,0,0,4,7,1660,0,1947,98155,1230,9236
540,299000,1,0.75,560,12120,1,0,0,3,4,560,0,1967,98014,1300,19207
541,480680,3,2.5,1730,4924,2,0,0,3,8,1730,0,1996,98029,1610,4313
542,274000,2,1,820,6200,1,0,0,4,6,820,0,1954,98166,1410,14000
543,1570000,4,3.75,3070,5850,2,0,0,5,9,2400,670,1927,98112,2940,5573
544,260600,2,1,810,4560,1,0,0,3,7,810,0,1928,98126,1490,4560
545,603000,4,2.25,2110,11155,2,0,0,3,9,2110,0,1975,98074,2660,11900
546,315000,3,1,1010,7500,1,0,0,4,7,1010,0,1975,98074,1250,10000
547,365000,3,1.75,1820,5555,1,0,0,4,7,1030,790,1939,98103,1420,4000
548,111300,2,1,1060,6000,1,0,0,4,5,1060,0,1908,98002,940,6000
549,245000,3,1.5,2100,10000,1,0,0,4,7,2100,0,1954,98198,1300,7500
550,625000,4,2.25,3230,9935,2,0,0,3,8,3230,0,1986,98028,2820,9722
551,450000,5,2,1870,7344,1.5,0,0,3,7,1870,0,1960,98007,1870,7650
552,1030000,3,2.75,2780,4000,2,0,2,5,8,1960,820,1904,98103,1490,4800
553,610000,4,2.5,2300,10843,2,0,0,5,8,2300,0,1955,98033,1780,10843
554,545000,4,2.25,2050,9720,2,0,0,3,8,2050,0,1967,98008,2310,9680
555,375000,2,1,760,6000,1,0,0,3,6,760,0,1942,98199,1360,6000
556,300000,3,2.25,1780,10395,1,0,0,3,8,1780,0,1967,98058,2080,9360
557,950000,4,1.75,2210,19025,1,0,0,4,7,1460,750,1952,98004,2640,14999
558,385000,3,0.75,1330,7020,1,0,0,5,7,1330,0,1924,98126,1410,5802
559,970000,3,3.5,3840,53696,2,0,0,3,9,3840,0,1996,98077,3810,35181
560,282500,4,1,1650,9750,1,0,0,4,7,1650,0,1964,98059,1650,10112
561,525000,2,1.5,1480,43645,1,0,0,3,8,1480,0,1974,98027,1600,34326
562,1100000,6,3.25,3560,107362,1.5,0,0,4,8,2760,800,1963,98005,3210,35001
563,265000,5,1.75,1580,5292,1,0,0,3,6,980,600,1913,98118,1600,2976
564,389250,2,1.5,1490,4080,1,0,0,3,7,930,560,1956,98126,1320,4080
565,220000,2,1,780,6000,1,0,0,5,6,780,0,1923,98055,1080,6000
566,2180000,6,2.75,4710,11000,2,0,3,3,10,3690,1020,1931,98105,2950,5300
567,524950,3,1.5,2700,24539,2,0,0,3,7,2120,580,1977,98019,1830,11000
568,600000,4,1.75,3050,9440,1,0,0,3,8,1800,1250,1966,98034,2020,8660
569,432000,3,2,2190,13673,1,0,0,4,9,2190,0,1994,98042,2770,13804
570,572500,3,2,2290,11200,2,0,0,3,9,2290,0,1979,98052,2250,10000
571,799200,6,3,2890,2370,2.5,0,0,3,7,2290,600,1906,98102,2180,2460
572,255000,3,1.75,1340,7210,1,0,0,4,7,1340,0,1975,98031,1370,7210
573,215150,3,1,920,4770,1,0,0,4,6,920,0,1969,98042,920,4770
574,424240,3,2,2080,12094,2,0,0,4,8,2080,0,1982,98052,2230,12204
575,525000,3,2.5,1580,1161,2,0,0,3,8,1010,570,2008,98112,1680,1177
576,499950,3,2.5,2370,12753,2,0,0,3,7,2370,0,2001,98019,2280,16808
577,1180000,4,3,2570,4000,2,0,0,3,8,1750,820,1909,98115,1970,4000
578,330000,2,1,800,4533,1,0,0,3,6,600,200,1929,98115,1720,6800
579,450000,5,2.5,2510,10240,1,0,0,4,8,1410,1100,1984,98059,2170,10500
580,195000,3,1.75,1570,8459,1,0,0,3,7,1570,0,1991,98022,1650,8844
581,715000,3,2.5,2770,39529,2,0,0,3,9,2770,0,1987,98053,3010,35435
582,200000,2,0.75,780,55764,1,0,0,4,4,780,0,1945,98058,1620,30847
583,249000,3,1.75,1590,7535,1.5,0,0,5,6,1590,0,1909,98032,1110,6000
584,801000,4,3.5,3290,8059,2,0,0,3,9,3290,0,2012,98029,3290,10758
585,290750,3,2.5,1270,865,2,0,0,3,7,1080,190,2008,98118,1630,7752
586,511100,4,2.5,1560,12220,1.5,0,0,4,7,1560,0,1965,98027,1920,12220
587,321027,4,2.25,2820,16770,1,0,0,4,8,1920,900,1966,98023,2320,13850
588,570000,3,1,1700,4750,1.5,0,0,4,6,1200,500,1909,98117,1550,4750
589,230000,5,1,1410,9000,1,0,0,5,7,1410,0,1967,98023,1200,8346
590,450000,4,2.5,2290,5515,2,0,0,3,8,2290,0,2006,98106,1380,5515
591,665000,5,2.75,2330,8000,1,0,0,4,7,1550,780,1972,98052,1750,8419
592,585000,3,2.5,2330,33750,2,0,0,3,9,2330,0,1983,98045,2270,35000
593,600000,4,2.75,2950,5803,2,0,0,3,9,2950,0,2007,98028,2940,5803
594,265000,3,1,1020,8610,1,0,0,5,7,1020,0,1959,98056,1070,5940
595,388500,4,2.5,2718,6197,2,0,0,3,8,2718,0,2006,98092,2667,5000
596,245000,3,2,1700,8448,1,0,0,3,7,1700,0,1996,98022,1350,8587
597,480000,5,2.5,2040,9597,1,0,0,4,7,1240,800,1963,98052,1800,8553
598,762500,5,3.5,3290,5880,2,0,0,3,9,2670,620,2005,98052,3090,5680
599,890000,4,2.25,2770,13500,2,0,0,3,8,2770,0,1974,98040,2300,13500
600,362000,5,3,1810,3000,2,0,0,3,7,1810,0,1998,98118,1670,3000
601,528000,2,0.75,840,40642,1,1,4,4,6,840,0,1937,98070,1850,64069
602,200000,2,1,790,5985,1,0,0,3,6,790,0,1944,98178,1030,5985
603,357000,3,1.5,1340,11744,1,0,0,2,7,1340,0,1950,98146,2020,13673
604,355500,3,2.5,2600,5540,2,0,0,3,8,2600,0,2004,98038,2600,5540
605,335000,3,1.75,2010,9417,1,0,0,4,8,1500,510,1967,98030,1200,8250
606,353000,3,1.75,1260,11775,1,0,0,5,6,1260,0,1942,98108,1270,5480
607,237000,3,2,1210,6634,1,0,0,4,7,1210,0,1985,98031,1560,7200
608,865000,5,2.5,3190,8160,2,0,0,3,9,3190,0,2014,98177,1650,8160
609,210000,3,1,1700,11390,1,0,0,4,7,1700,0,1967,98003,1350,8164
610,751000,3,2.5,3090,13316,2,0,0,3,10,3090,0,1992,98075,2980,14437
611,355000,3,1,1360,8968,1,0,0,3,7,1360,0,1956,98125,1490,7355
612,450000,3,2.25,1740,9488,1,0,0,4,8,1180,560,1977,98056,1880,8615
613,580000,4,1.5,1780,5100,1,0,0,3,7,1320,460,1953,98115,1880,5100
614,515000,3,1.5,1660,5100,1,0,0,4,7,1210,450,1954,98136,1440,5100
615,440000,3,1.5,1690,6010,1,0,0,3,7,1230,460,1946,98115,1690,5418
616,450000,5,2.75,2710,6220,2,0,0,3,8,2710,0,2014,98038,2530,4759
617,526000,4,2.25,2970,54450,2,0,0,3,8,2970,0,1983,98058,2260,6465
618,305950,4,2.5,2007,4968,2,0,0,3,9,2007,0,2009,98092,2189,5852
619,515000,3,2.5,3020,12184,2,0,0,3,8,3020,0,2003,98019,2980,10029
620,295000,1,1,700,2500,1,0,0,4,7,700,0,1907,98106,1340,5000
621,297000,2,1.5,1430,1650,3,0,0,3,7,1430,0,1999,98125,1430,1650
622,880000,4,1.75,2510,5800,1,0,2,4,9,1830,680,1953,98199,2190,5800
623,599000,4,2.5,2640,6738,2,0,0,4,8,2640,0,1989,98029,2180,5782
624,439000,1,1,790,2400,1,0,0,3,7,790,0,1918,98122,1580,2566
625,699950,2,2.5,2390,7489,1,0,0,3,8,2390,0,2007,98053,2170,7489
626,419500,3,2.5,1360,3188,2,0,0,3,7,1360,0,1986,98052,1090,3188
627,825000,4,3.5,3810,9792,2,0,0,3,9,3810,0,1938,98146,1950,9792
628,402000,4,1.75,1640,10500,1,0,0,4,7,1010,630,1968,98052,1680,7650
629,390000,2,1,1270,8164,1,0,0,4,6,1270,0,1941,98125,1580,9095
630,420550,4,2,1370,8100,1,0,0,2,7,1370,0,1947,98155,1280,8100
631,2600000,3,3,3410,16015,2,1,4,4,10,2220,1190,1973,98040,3760,16572
632,552000,3,2.5,1280,1920,3,0,0,3,8,1280,0,2009,98105,1450,1900
633,396000,3,1,1980,9540,1,0,0,3,7,1080,900,1949,98133,1680,9529
634,455000,3,1.75,1320,1014,3,0,0,3,9,1320,0,2015,98122,1380,1495
635,1130000,5,2.5,4310,28008,2,0,0,3,10,4310,0,1988,98053,3170,28559
636,360000,4,2.25,1930,6508,2,0,0,3,8,1930,0,1996,98019,2170,6548
637,415000,3,2.5,1980,4274,2,0,0,3,7,1980,0,2003,98028,2000,4394
638,289950,3,1,1090,8280,1,0,0,3,6,1090,0,1947,98155,1060,7609
