id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,renovated,zipcode,sqft_living15,sqft_lot15,price_range
1240100065,20150424T000000,807500,4,2.5,3161,23765,2,0,Very Poor,OK,Good Quality And Desgin,3193,0,2002,0,98074,2120,26229,(800000-900000]
2770600795,20150302T000000,585000,4,1.75,2500,7071,1,0,Very Poor,OK,Average Quality And Design,1235,1265,1947,0,98199,1670,6976,(500000-600000]
1921059235,20140620T000000,215000,4,2.5,1975,11715,1,0,Very Poor,Excellent,Bad Quality And Design,974,960,1931,0,98002,1169,7657,(200000-300000]
106000015,20140619T000000,435000,3,1.75,1316,8024,1,0,Very Poor,Good,Bad Quality And Design,1305,0,1948,0,98117,1422,8088,(400000-500000]
522069119,20150512T000000,550000,3,2.5,2700,63775,1,0,Very Poor,OK,Good Quality And Desgin,2046,653,1985,0,98038,2770,204794,(500000-600000]
2374200005,20140616T000000,375000,4,2,2370,6067,2,0,Very Poor,OK,Bad Quality And Design,2415,0,1913,1,98011,1770,8775,(300000-400000]
8682210650,20140527T000000,715000,2,2.5,2171,5561,1,0,Very Poor,OK,Good Quality And Desgin,2160,0,2002,0,98053,2319,5702,(700000-800000]
2023049372,20141107T000000,339950,4,2.25,2700,9104,1,0,Very Poor,OK,Good Quality And Desgin,2160,505,1955,0,98148,1870,2734,(300000-400000]
1126049103,20140829T000000,415000,3,1.5,1839,8980,1,0,Very Poor,OK,Average Quality And Design,1495,356,1955,0,98028,2071,11557,(400000-500000]
9376301591,20150414T000000,580000,3,1.75,1580,2712,1.5,0,Very Poor,Good,Good Quality And Desgin,1565,0,1931,0,98117,1470,4026,(500000-600000]
6649900090,20150418T000000,887000,3,2,3028,22189,2,0,OK,Good,Good Quality And Desgin,2454,505,1942,0,98177,2622,7977,(800000-900000]
7655900062,20140728T000000,305240,3,1,1316,8980,1,0,Very Poor,OK,Average Quality And Design,1305,0,1956,0,98133,1520,9588,(300000-400000]
2771603990,20140715T000000,625000,3,2,1910,4005,1,0,OK,OK,Good Quality And Desgin,1270,583,1950,0,98199,1920,4026,(600000-700000]
9138100261,20141029T000000,645000,4,1.5,2569,4005,1.5,0,Very Poor,Good,Average Quality And Design,1756,808,1926,0,98115,1819,4026,(600000-700000]
3303850390,20141212T000000,2.98E+06,5,5.5,7395,19099,2,0,Good,OK,Very High Quality and Design,6290,1112,2001,0,98006,6110,26770,(2900000-3000000]
6600060160,20150209T000000,380000,4,2.5,2105,4482,2,0,Very Poor,OK,Good Quality And Desgin,2124,0,2014,0,98146,1819,8146,(300000-400000]
1085610030,20140801T000000,725500,4,2.5,2766,76453,2,0,Very Poor,OK,Good Quality And Desgin,2786,0,1997,0,98053,2770,24628,(700000-800000]
2461900845,20140903T000000,310000,1,1,597,6067,1,0,Very Poor,Poor,Bad Quality And Design,569,0,1918,0,98136,1520,6044,(300000-400000]
1556200205,20141118T000000,774900,5,1,1777,3970,1.5,0,Very Poor,OK,Average Quality And Design,1756,0,1903,0,98122,1719,4209,(700000-800000]
1865400075,20140522T000000,320000,3,2.25,989,879,2,0,Very Poor,OK,Average Quality And Design,791,199,2007,0,98117,974,1054,(300000-400000]
1310700390,20141010T000000,320000,5,2.25,2635,8585,2,0,Very Poor,OK,Good Quality And Desgin,2640,0,1966,0,98032,1870,8664,(300000-400000]
4109600055,20141229T000000,614000,5,2.5,3161,5172,2,0,Very Poor,Excellent,Good Quality And Desgin,1864,1265,1907,1,98118,1569,5138,(600000-700000]
3764500230,20140821T000000,661000,3,2,1839,4482,2,0,Very Poor,Good,Good Quality And Desgin,1825,0,1994,0,98033,1920,13339,(600000-700000]
8682320600,20140911T000000,739000,3,2.5,2305,7325,1,0,Good,OK,Good Quality And Desgin,2305,0,2010,0,98053,2319,7165,(700000-800000]
5710610670,20140723T000000,530000,4,2.5,2370,9639,1,0,Very Poor,OK,Good Quality And Desgin,1565,808,1976,0,98027,2571,10508,(500000-600000]
3432500760,20140818T000000,370000,3,1,1445,8306,1.5,0,Very Poor,Good,Average Quality And Design,1455,0,1928,0,98155,1319,8326,(300000-400000]
7967950040,20150416T000000,485000,4,2.5,3692,16182,1,0,Very Poor,OK,Good Quality And Desgin,2124,1576,2005,0,98001,3674,17924,(400000-500000]
9201000100,20150414T000000,765000,3,2.5,2305,9747,2,0,OK,OK,Good Quality And Desgin,2305,0,1968,1,98075,2622,10732,(700000-800000]
259801140,20141212T000000,451000,4,1.75,1710,7829,1,0,Very Poor,OK,Average Quality And Design,1344,356,1966,0,98008,1670,7232,(400000-500000]
7224000980,20140610T000000,100000,4,1,1116,2712,1,0,Very Poor,OK,Bad Quality And Design,866,279,1939,0,98055,1120,4833,(100000-200000]
4039701280,20150408T000000,954500,3,2.25,2434,9747,1,0,OK,Good,Good Quality And Desgin,1825,583,1974,0,98008,2722,9667,(900000-1000000]
7950302890,20141230T000000,455000,4,2,2370,4482,1.5,0,Very Poor,OK,Bad Quality And Design,1455,886,1926,1,98118,1319,4485,(400000-500000]
8024200681,20140703T000000,425000,3,1.5,1381,1105,3,0,Very Poor,OK,Good Quality And Desgin,1420,0,2007,0,98115,1269,1246,(400000-500000]
7604410030,20150121T000000,375000,4,2.75,1910,5293,1,0,Very Poor,OK,Average Quality And Design,974,886,1981,0,98106,1620,5215,(300000-400000]
2210500010,20140930T000000,2.45E+06,7,4.25,4680,22878,2,0,OK,OK,Very High Quality and Design,4666,0,1992,0,98039,3220,14065,(2400000-2500000]
1250200414,20150218T000000,365000,3,2.25,1116,879,2,0,Very Poor,OK,Average Quality And Design,974,128,2008,0,98144,1169,1357,(300000-400000]
722059070,20150115T000000,235000,3,1,1445,15335,1,0,Very Poor,Good,Average Quality And Design,974,426,1961,0,98031,1968,13339,(200000-300000]
2826049260,20140620T000000,482500,4,3,1646,7667,1,0,Very Poor,Excellent,Average Quality And Design,1127,505,1990,0,98125,1620,8088,(400000-500000]
6150200005,20141023T000000,410500,3,1,1180,6806,1,0,Very Poor,OK,Average Quality And Design,1160,0,1954,0,98133,1220,6821,(400000-500000]
952004570,20141206T000000,320000,2,1,1116,3797,1.5,0,Very Poor,OK,Bad Quality And Design,1127,0,1911,0,98126,1169,5796,(300000-400000]
272000355,20141108T000000,325000,3,1.5,1316,2987,2,0,Very Poor,OK,Average Quality And Design,1305,0,1998,0,98144,1319,3073,(300000-400000]
4024101395,20140513T000000,370000,3,1.75,1646,8306,1,0,Very Poor,Excellent,Average Quality And Design,1050,583,1951,0,98155,2269,9469,(300000-400000]
9264930970,20150311T000000,345000,4,2.75,2171,13309,2,0,Very Poor,OK,Good Quality And Desgin,2194,0,1987,0,98023,2171,11912,(300000-400000]
1328320350,20141202T000000,387500,4,2.5,3161,9878,2,0,Very Poor,OK,Good Quality And Desgin,3193,0,1979,0,98058,2269,7977,(300000-400000]
1821069072,20140508T000000,335000,3,1.5,2239,87158,1.5,0,Very Poor,Poor,Average Quality And Design,1495,729,1980,0,98092,1920,110807,(300000-400000]
5592900015,20150116T000000,404600,3,1,1580,7745,1,0,OK,Good,Good Quality And Desgin,1270,279,1958,0,98056,2421,7713,(400000-500000]
824059324,20150325T000000,1.45E+06,4,3.5,3692,8306,2,0,Very Poor,OK,Good Quality And Desgin,2901,808,2008,0,98004,2071,9667,(1400000-1500000]
8121100015,20150505T000000,550000,3,1,1050,3628,1,0,Very Poor,Good,Bad Quality And Design,1086,0,1917,0,98118,1269,3881,(500000-600000]
8961990160,20150413T000000,567500,3,2.5,2105,4579,2,0,Very Poor,OK,Good Quality And Desgin,2086,0,1999,0,98074,1520,5568,(500000-600000]
4083300510,20140505T000000,657100,4,1,1381,4195,1,0,Very Poor,OK,Average Quality And Design,1050,356,1924,0,98103,1819,4209,(600000-700000]
2767604558,20140721T000000,512000,2,2.25,1180,1393,3,0,Very Poor,OK,Good Quality And Desgin,1160,0,2007,0,98107,1319,1357,(500000-600000]
7549800045,20150102T000000,475000,4,3.5,2434,2987,2,0,Very Poor,OK,Good Quality And Desgin,1935,505,2006,0,98108,2371,4583,(400000-500000]
9512500610,20150122T000000,485000,4,1.75,2040,8843,1,0,Very Poor,OK,Average Quality And Design,1344,729,1968,0,98052,1269,8568,(400000-500000]
2771601940,20150504T000000,850000,3,1,2305,4579,1,0,OK,OK,Good Quality And Desgin,1235,1028,1936,0,98119,1920,4026,(800000-900000]
1025059186,20140917T000000,438000,3,1.75,1975,9878,1,0,Very Poor,Good,Average Quality And Design,1050,960,1978,0,98052,1569,10025,(400000-500000]
6738700005,20140529T000000,395000,2,1,1316,1980,1.5,0,Very Poor,Good,Bad Quality And Design,1305,0,1909,0,98144,1319,4026,(300000-400000]
1137500070,20140929T000000,745000,4,2.5,2766,13309,2,0,Very Poor,Good,Good Quality And Desgin,2749,0,1989,0,98075,2821,13339,(700000-800000]
8856960280,20150121T000000,350000,3,2.25,1839,8397,2,0,Very Poor,OK,Average Quality And Design,1864,0,1995,0,98038,1870,8326,(300000-400000]
9286100320,20140606T000000,471000,3,2.5,2040,2712,2,0,Very Poor,OK,Good Quality And Desgin,1715,279,2001,0,98027,1670,2734,(400000-500000]
1839920050,20150414T000000,435000,3,2,1251,10799,1,0,Very Poor,Good,Average Quality And Design,1270,0,1969,0,98034,1620,8229,(400000-500000]
715010130,20150202T000000,1.75E+06,6,4.25,5851,13869,2,0,Good,OK,Good Quality And Desgin,4154,1713,2013,0,98006,5790,14065,(1700000-1800000]
6730700260,20150313T000000,235000,2,1,851,10553,1,0,Very Poor,OK,Bad Quality And Design,866,0,1943,0,98024,974,10508,(200000-300000]
3331001765,20140923T000000,335000,3,1,2105,3797,1.5,0,Very Poor,OK,Average Quality And Design,2124,0,1917,0,98118,1770,5138,(300000-400000]
2922703260,20140716T000000,469000,3,1.75,1710,2384,1.5,0,Very Poor,OK,Average Quality And Design,1160,505,1929,0,98117,1071,4583,(400000-500000]
7893800335,20150430T000000,328000,4,3.25,3360,7497,2,0,Good,OK,Average Quality And Design,2415,960,1990,0,98198,1920,7537,(300000-400000]
1326059185,20150320T000000,752875,4,2.5,2828,72435,2,0,Very Poor,OK,Good Quality And Desgin,2786,0,1992,0,98072,2269,36357,(700000-800000]
3179100720,20141203T000000,602000,2,1,1445,6416,1,0,Very Poor,Good,Average Quality And Design,974,505,1941,0,98105,1968,6391,(600000-700000]
7345200650,20141231T000000,219200,3,2,1710,7071,1.5,0,Very Poor,Good,Average Quality And Design,1675,0,1968,0,98002,1520,7481,(200000-300000]
1376800025,20140908T000000,834500,3,2.25,2766,6067,1,0,Good,Good,Good Quality And Desgin,1675,1112,1948,0,98199,2770,6044,(800000-900000]
3664500300,20141106T000000,230000,2,1,1445,25842,1.5,0,Very Poor,OK,Bad Quality And Design,1455,0,1932,0,98059,1670,43023,(200000-300000]
3705000120,20140729T000000,284000,3,2.25,2105,1980,1.5,0,Very Poor,OK,Average Quality And Design,1565,505,2003,0,98042,2071,2258,(200000-300000]
3226049270,20150304T000000,585000,4,2.5,2171,8197,1,0,Very Poor,Good,Good Quality And Desgin,1675,505,1952,0,98115,1520,7232,(500000-600000]
3664500041,20150417T000000,378000,4,1.75,1975,22878,1,0,Very Poor,Good,Average Quality And Design,1975,0,1976,0,98059,1968,17008,(300000-400000]
2770601530,20140826T000000,500000,2,2.25,1580,1245,2,0,Very Poor,OK,Good Quality And Desgin,1270,279,2015,0,98199,1569,6044,(500000-600000]
6909700437,20140522T000000,353250,2,1,1050,1641,2,0,Very Poor,OK,Average Quality And Design,1050,0,1979,0,98144,1370,3376,(300000-400000]
8564860270,20140708T000000,449990,4,2.5,2700,5561,2,0,Very Poor,OK,Good Quality And Desgin,2675,0,2013,0,98045,2668,5971,(400000-500000]
3421049044,20150409T000000,289000,2,1.75,2040,52658,1,0,Very Poor,Good,Average Quality And Design,1050,1028,1980,0,98001,2221,6391,(200000-300000]
686300450,20140708T000000,720000,4,2.25,2434,8397,2,0,Very Poor,Excellent,Good Quality And Desgin,2415,0,1965,0,98008,1920,8088,(700000-800000]
3317500030,20150316T000000,1.09E+06,3,2.5,3622,11068,1,0,Very Poor,Good,Good Quality And Desgin,2160,1494,1972,0,98040,3168,13339,(1000000-1100000]
723049158,20150313T000000,135000,4,1,1445,18344,1.5,0,Very Poor,OK,Bad Quality And Design,1455,0,1940,0,98146,1319,8088,(100000-200000]
934300140,20150323T000000,284950,4,1.5,1975,6806,1,0,Very Poor,Good,Average Quality And Design,1160,808,1962,0,98198,1920,7537,(200000-300000]
2144800615,20140625T000000,190000,1,0.75,921,29362,1,0,Very Poor,OK,Bad Quality And Design,935,0,1941,0,98178,2021,18282,(100000-200000]
6308000010,20150423T000000,585000,3,2.5,2305,5088,2,0,Very Poor,OK,Good Quality And Desgin,2305,0,2001,0,98006,2269,7977,(500000-600000]
2806300070,20140521T000000,975000,5,4,4875,36154,2,0,Very Poor,OK,Good Quality And Desgin,4858,0,1977,0,98005,3869,35275,(900000-1000000]
9264910920,20140903T000000,298700,3,2.25,2105,7325,1,0,Very Poor,OK,Good Quality And Desgin,1531,583,1980,0,98023,2622,7789,(200000-300000]
7523700210,20150415T000000,205000,3,1,989,7745,1,0,Very Poor,Good,Average Quality And Design,974,0,1959,0,98032,1169,8229,(200000-300000]
8682281080,20140617T000000,738500,3,2.5,2305,6067,1,0,Very Poor,OK,Good Quality And Desgin,2305,0,2005,0,98053,1620,5971,(700000-800000]
739000035,20150116T000000,291970,1,1,664,21683,1,0,Very Poor,OK,Bad Quality And Design,676,0,1952,1,98058,1470,19425,(200000-300000]
7923700030,20150414T000000,490000,3,1,1445,11068,1,0,Very Poor,Good,Average Quality And Design,1420,0,1961,0,98007,1520,8229,(400000-500000]
3845101150,20140701T000000,399895,4,2.5,2700,4482,2,0,Very Poor,OK,Good Quality And Desgin,2714,0,2014,0,98092,2571,4833,(300000-400000]
7215720250,20141210T000000,693000,4,2.5,3161,13309,2,0,Very Poor,OK,Good Quality And Desgin,3155,0,1999,0,98075,3369,14065,(600000-700000]
8856920110,20150504T000000,360000,3,2.5,2171,13869,2,0,Very Poor,OK,Good Quality And Desgin,2160,0,1991,0,98058,2421,10732,(300000-400000]
2303900035,20140611T000000,2.89E+06,5,6.25,8670,63775,2,0,Excellent,OK,Very High Quality and Design,6113,2568,1965,1,98177,4116,83116,(2800000-2900000]
2397101075,20140702T000000,782000,2,1.5,1580,3628,1.5,0,OK,Good,Average Quality And Design,1305,279,1906,0,98119,2120,3596,(700000-800000]
986000045,20141007T000000,240000,4,1.75,2040,10348,1,0,Very Poor,OK,Average Quality And Design,1014,1028,1954,0,98168,2221,8326,(200000-300000]
6055000010,20140725T000000,470000,3,3.5,3492,35345,2,0,OK,OK,Good Quality And Desgin,2749,729,2005,0,98022,2869,39447,(400000-500000]
475001295,20140625T000000,750000,3,1.5,1839,5022,1.5,0,Very Poor,Excellent,Average Quality And Design,1344,505,1915,0,98107,1819,5011,(700000-800000]
9315300260,20140521T000000,189650,2,1.75,1116,7571,1,0,Very Poor,OK,Bad Quality And Design,1086,0,1980,0,98198,1220,7396,(100000-200000]
4092300211,20141024T000000,384000,3,2.25,989,879,2.5,0,Very Poor,OK,Good Quality And Desgin,866,128,2009,0,98105,1020,1246,(300000-400000]
3278602660,20140520T000000,194000,1,1,851,1105,1,0,Very Poor,OK,Good Quality And Desgin,757,65,2007,0,98126,1770,1824,(100000-200000]
7230400430,20140930T000000,322400,3,1.75,1710,16182,1,0,Very Poor,Good,Good Quality And Desgin,1715,0,1964,0,98059,1968,20426,(300000-400000]
8097000190,20140602T000000,350000,3,2.5,2700,7829,2,0,Very Poor,OK,Good Quality And Desgin,2675,0,1990,1,98092,2319,8030,(300000-400000]
5101400561,20141015T000000,250000,2,1,921,6416,1,0,Very Poor,OK,Bad Quality And Design,902,0,1951,0,98115,974,6391,(200000-300000]
2202500255,20150305T000000,335000,3,2,1180,9878,1,0,Very Poor,Good,Average Quality And Design,1195,0,1954,1,98006,1670,9774,(300000-400000]
1895450230,20150218T000000,325000,3,2.5,2239,8106,2,0,Very Poor,OK,Good Quality And Desgin,2270,0,2004,0,98023,2269,7789,(300000-400000]
809002705,20140710T000000,797000,3,2.5,1381,1980,2,0,Very Poor,OK,Good Quality And Desgin,1386,0,1907,1,98109,1620,2258,(700000-800000]
3034200530,20140620T000000,400000,3,1,1445,10020,1.5,0,Very Poor,Good,Average Quality And Design,1420,0,1950,0,98133,1719,8893,(400000-500000]
1269200229,20140723T000000,1.38E+06,3,3.25,3754,38373,1,1,Excellent,OK,Good Quality And Desgin,1935,1872,1978,1,98070,2869,33385,(1300000-1400000]
2533300130,20140716T000000,800000,3,2.5,1646,2712,2,0,Very Poor,Excellent,Good Quality And Desgin,1641,0,1919,0,98119,1620,3073,(800000-900000]
2064800610,20141025T000000,390000,3,2.5,1646,10348,1,0,Very Poor,Good,Average Quality And Design,1195,426,1969,0,98056,1920,8664,(300000-400000]
6380500151,20150317T000000,468000,3,1.5,1381,7667,1,0,Very Poor,OK,Average Quality And Design,1386,0,1939,0,98177,1370,7713,(400000-500000]
2767601031,20150202T000000,583500,4,1,1510,3970,1.5,0,Very Poor,Good,Average Quality And Design,1531,0,1908,0,98107,1319,3881,(500000-600000]
1562100220,20150501T000000,605000,6,2,2635,9104,1,0,Very Poor,Good,Good Quality And Desgin,1305,1265,1965,0,98007,2171,8030,(600000-700000]
9144300120,20150128T000000,374500,3,1,989,9572,1,0,Very Poor,Excellent,Average Quality And Design,974,0,1969,0,98072,1670,9311,(300000-400000]
2397101200,20141221T000000,1.05E+06,4,3,2766,3628,2,0,Very Poor,OK,Good Quality And Desgin,1864,886,1905,1,98119,1370,3596,(1000000-1100000]
3278605550,20140609T000000,365000,3,2.5,1777,2712,2,0,Very Poor,OK,Good Quality And Desgin,1790,0,2011,0,98126,1569,2258,(300000-400000]
3260810260,20150505T000000,375000,3,2.5,2040,7207,2,0,Very Poor,OK,Good Quality And Desgin,2046,0,2000,0,98003,2071,7232,(300000-400000]
5556300116,20141229T000000,1.11E+06,5,2.75,3296,7571,2,0,Very Poor,OK,Good Quality And Desgin,3305,0,2007,0,98052,3168,8568,(1100000-1200000]
6169901006,20140715T000000,600000,2,1,1180,1980,1,0,Poor,OK,Average Quality And Design,935,279,1909,0,98119,2722,5468,(600000-700000]
808000070,20141021T000000,206600,3,2,1381,13309,1,0,Very Poor,Good,Average Quality And Design,1386,0,1987,0,98030,1719,12260,(200000-300000]
6139100076,20150427T000000,330000,4,2,1839,9422,1,0,Very Poor,OK,Average Quality And Design,1086,729,1962,0,98155,1520,9469,(300000-400000]
8945100320,20140506T000000,136500,3,1.5,1445,8585,1,0,Very Poor,OK,Bad Quality And Design,1420,0,1962,0,98023,1220,8568,(100000-200000]
5006000035,20150427T000000,332500,4,1,1646,8106,1.5,0,Very Poor,OK,Bad Quality And Design,1675,0,1944,0,98166,1319,7876,(300000-400000]
9527000090,20150318T000000,425000,3,2.25,1910,8397,1,0,Very Poor,OK,Good Quality And Desgin,1531,356,1977,0,98034,1819,7977,(400000-500000]
7768800160,20140827T000000,1.05E+06,4,3.5,4223,6416,2,0,Good,OK,Good Quality And Desgin,3271,960,2014,0,98075,3922,5344,(1000000-1100000]
7856620870,20140813T000000,855000,3,2,3093,9422,1,0,Very Poor,Excellent,Good Quality And Desgin,1825,1265,1978,0,98006,2770,9469,(800000-900000]
8078050120,20141210T000000,244000,3,2,1381,8585,1,0,Very Poor,OK,Average Quality And Design,1344,0,1998,0,98022,1370,8568,(200000-300000]
1176001117,20150319T000000,705000,3,2.5,1580,1393,2,0,OK,OK,Good Quality And Desgin,1086,505,2014,0,98107,1520,1357,(700000-800000]
1682000280,20150319T000000,240000,3,1.75,1116,7412,1,0,Very Poor,Good,Average Quality And Design,1086,0,1968,0,98092,1422,8404,(200000-300000]
6329000070,20141015T000000,1.07E+06,3,2.25,2900,21683,2,0,Excellent,OK,Good Quality And Desgin,1790,1112,1941,1,98146,2120,8088,(1000000-1100000]
1160000255,20140818T000000,311000,3,1,1116,8585,1,0,Very Poor,OK,Average Quality And Design,1127,0,1942,0,98125,1370,7713,(300000-400000]
5315100806,20140915T000000,940000,4,3,2700,11715,1,0,Very Poor,Excellent,Good Quality And Desgin,2714,0,1957,0,98040,2622,11912,(900000-1000000]
1972200847,20140718T000000,625000,3,2.5,1710,1245,3,0,Very Poor,OK,Good Quality And Desgin,1715,0,2011,0,98103,1319,1246,(600000-700000]
9187200245,20141231T000000,441000,4,1.5,1116,3189,1,0,Very Poor,Very Poor,Average Quality And Design,1086,0,1919,0,98122,2021,4026,(400000-500000]
2324039152,20140818T000000,624000,4,1.75,2700,9255,1,0,Very Poor,OK,Good Quality And Desgin,1455,1265,1961,0,98126,1968,6391,(600000-700000]
5422500110,20140725T000000,455000,3,2.25,2171,6806,1,0,Very Poor,OK,Average Quality And Design,1756,426,1973,0,98034,1719,6976,(400000-500000]
3586500770,20140923T000000,808000,3,1.75,2569,32681,1,0,Very Poor,OK,Good Quality And Desgin,2605,0,1951,1,98177,2319,28858,(800000-900000]
7202360010,20140707T000000,866000,4,3.25,4019,9747,2,0,Very Poor,OK,Good Quality And Desgin,4009,0,2004,0,98053,3922,8229,(800000-900000]
3658700395,20150409T000000,628000,4,1.75,1975,2987,1,0,Very Poor,Good,Average Quality And Design,1014,960,1911,0,98115,1319,3073,(600000-700000]
59500050,20141216T000000,324900,4,2.25,2040,7248,2,0,Very Poor,Good,Good Quality And Desgin,2010,0,1988,0,98032,1670,7598,(300000-400000]
9528103443,20140724T000000,410000,2,1.5,1180,1105,2,0,Very Poor,OK,Average Quality And Design,1127,65,2001,0,98115,1120,1054,(400000-500000]
